year,month,week_number_in_month,rank,song_name,song_performer
2024,1,1,59,MANIAC,VIVIZ (비비지)
2024,1,1,60,GODS,NewJeans
2024,1,1,61,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2024,1,1,62,우리들의 블루스,임영웅
2024,1,1,63,Attention,NewJeans
2024,1,1,64,Dangerously,Charlie Puth
2024,1,1,65,Dynamite,방탄소년단
2024,1,1,66,손오공,세븐틴 (SEVENTEEN)
2024,1,1,67,사랑..그게 뭔데,지아
2024,1,1,68,그대가 내 안에 박혔다(그내박),순순희(기태)
2024,1,1,69,나에게 그대만이,탑현
2024,1,1,70,Do or Die,임영웅
2024,1,1,71,"그대가 있는 곳, 언제 어디든",로이킴
2024,1,1,72,Snowman,Sia
2024,1,1,73,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌)
2024,1,1,74,모래 알갱이,임영웅
2024,1,1,75,I Love My Body,화사 (HWASA)
2024,1,1,76,한 페이지가 될 수 있게,DAY6 (데이식스)
2024,1,1,77,다시 만날 수 있을까,임영웅
2024,1,1,78,봄날,방탄소년단
2024,1,1,79,예뻤어,DAY6 (데이식스)
2024,1,1,80,이제 나만 믿어요,임영웅
2024,1,1,81,Butter,방탄소년단
2024,1,1,82,무지개,임영웅
2024,1,1,83,"밤, 바다",최유리
2024,1,1,84,크리스마스니까,성시경
2024,1,1,85,아버지,임영웅
2024,1,1,86,London Boy,임영웅
2024,1,1,87,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키)
2024,1,1,88,Summer (Feat. BE’O (비오)),Paul Blanco
2024,1,1,89,STAY,The Kid LAROI
2024,1,1,90,Polaroid,임영웅
2024,1,1,91,인생찬가,임영웅
2024,1,1,92,숲,최유리
2024,1,1,93,3D (feat. Jack Harlow),정국
2024,1,1,94,All I Want for Christmas Is You,Mariah Carey
2024,1,1,95,어른,Sondia
2024,1,1,96,Merry PLLIstmas,PLAVE
2024,1,1,97,꽃,지수 (JISOO)
2024,1,1,98,A bientot,임영웅
2024,1,1,99,Yes or No,정국
2024,1,1,100,희재,성시경
2024,1,2,1,비의 랩소디,임재현
2024,1,2,2,Perfect Night,LE SSERAFIM (르세라핌)
2024,1,2,3,To. X,태연 (TAEYEON)
2024,1,2,4,Drama,aespa
2024,1,2,5,헤어지자 말해요,박재정
2024,1,2,6,인사,범진
2024,1,2,7,첫 눈,EXO
2024,1,2,8,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection)
2024,1,2,9,Baddie,IVE (아이브)
2024,1,2,10,에피소드,이무진
2024,1,2,11,Seven (feat. Latto) - Clean Ver.,정국
2024,1,2,12,Love Lee,AKMU (악뮤)
2024,1,2,13,I AM,IVE (아이브)
2024,1,2,14,You & Me,제니 (JENNIE)
2024,1,2,15,후라이의 꿈,AKMU (악뮤)
2024,1,2,16,Super Shy,NewJeans
2024,1,2,17,Ditto,NewJeans
2024,1,2,18,Get A Guitar,RIIZE
2024,1,2,19,사막에서 꽃을 피우듯,우디 (Woody)
2024,1,2,20,너의 모든 순간,성시경
2024,1,2,21,ETA,NewJeans
2024,1,2,22,Love 119,RIIZE
2024,1,2,23,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴
2024,1,2,24,Hype Boy,NewJeans
2024,1,2,25,퀸카 (Queencard),i-dle (아이들)
2024,1,2,26,사랑은 늘 도망가,임영웅
2024,1,2,27,별 떨어진다 (I Do),도경수(D.O.)
2024,1,2,28,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2024,1,2,29,Standing Next to You,정국
2024,1,2,30,사랑인가 봐,멜로망스
2024,1,2,31,Discord,QWER
2024,1,2,32,"Smoke (Prod. Dynamicduo, Padi)",다이나믹 듀오
2024,1,2,33,Spicy,aespa
2024,1,2,34,사건의 지평선,윤하 (YOUNHA)
2024,1,2,35,Either Way,IVE (아이브)
2024,1,2,36,사랑하지 않아서 그랬어,임한별
2024,1,2,37,사랑할 수밖에,볼빨간사춘기
2024,1,2,38,Fast Forward,전소미
2024,1,2,39,OMG,NewJeans
2024,1,2,40,Kitsch,IVE (아이브)
2024,1,2,41,Off The Record,IVE (아이브)
2024,1,2,42,취중고백,김민석
2024,1,2,43,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌)
2024,1,2,44,MANIAC,VIVIZ (비비지)
2024,1,2,45,심(心),DK(디셈버)
2024,1,2,46,LOVE DIVE,IVE (아이브)
2024,1,2,47,"Steal The Show (From ""Elemental"")",Lauv
2024,1,2,48,잠시라도 우리,성시경
2024,1,2,49,음악의 신,세븐틴 (SEVENTEEN)
2024,1,2,50,I Don't Think That I Like Her,Charlie Puth
2024,1,2,51,그대가 내 안에 박혔다(그내박),순순희(기태)
2024,1,2,52,물론,허각
2024,1,2,53,After LIKE,IVE (아이브)
2024,1,2,54,해요 (2022),#안녕
2024,1,2,55,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN)
2024,1,2,56,주저하는 연인들을 위해,잔나비
2024,1,2,57,Bubble,STAYC(스테이씨)
2024,1,2,58,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2024,1,2,59,다정히 내 이름을 부르면,경서예지
2024,1,2,60,눈이 오잖아(Feat.헤이즈),이무진
2024,1,2,61,사랑..그게 뭔데,지아
2024,1,2,62,손오공,세븐틴 (SEVENTEEN)
2024,1,2,63,Chill Kill,Red Velvet (레드벨벳)
2024,1,2,64,예뻤어,DAY6 (데이식스)
2024,1,2,65,Attention,NewJeans
2024,1,2,66,Dangerously,Charlie Puth
2024,1,2,67,우리들의 블루스,임영웅
2024,1,2,68,Dynamite,방탄소년단
2024,1,2,69,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌)
2024,1,2,70,나에게 그대만이,탑현
2024,1,2,71,"그대가 있는 곳, 언제 어디든",로이킴
2024,1,2,72,GODS,NewJeans
2024,1,2,73,I Love You,안세하
2024,1,2,74,한 페이지가 될 수 있게,DAY6 (데이식스)
2024,1,2,75,모래 알갱이,임영웅
2024,1,2,76,Do or Die,임영웅
2024,1,2,77,봄날,방탄소년단
2024,1,2,78,I Love My Body,화사 (HWASA)
2024,1,2,79,다시 만날 수 있을까,임영웅
2024,1,2,80,화이트 (White),폴킴
2024,1,2,81,이제 나만 믿어요,임영웅
2024,1,2,82,Snowman,Sia
2024,1,2,83,Butter,방탄소년단
2024,1,2,84,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키)
2024,1,2,85,무지개,임영웅
2024,1,2,86,"밤, 바다",최유리
2024,1,2,87,아버지,임영웅
2024,1,2,88,London Boy,임영웅
2024,1,2,89,Polaroid,임영웅
2024,1,2,90,STAY,The Kid LAROI
2024,1,2,91,인생찬가,임영웅
2024,1,2,92,Summer (Feat. BE’O (비오)),Paul Blanco
2024,1,2,93,어른,Sondia
2024,1,2,94,숲,최유리
2024,1,2,95,A bientot,임영웅
2024,1,2,96,꽃,지수 (JISOO)
2024,1,2,97,3D (feat. Jack Harlow),정국
2024,1,2,98,Yes or No,정국
2024,1,2,99,Merry PLLIstmas,PLAVE
2024,1,2,100,희재,성시경
2024,1,3,1,비의 랩소디,임재현
2024,1,3,2,To. X,태연 (TAEYEON)
2024,1,3,3,Perfect Night,LE SSERAFIM (르세라핌)
2024,1,3,4,Drama,aespa
2024,1,3,5,헤어지자 말해요,박재정
2024,1,3,6,에피소드,이무진
2024,1,3,7,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection)
2024,1,3,8,인사,범진
2024,1,3,9,Baddie,IVE (아이브)
2024,1,3,10,Love 119,RIIZE
2024,1,3,11,첫 눈,EXO
2024,1,3,12,Seven (feat. Latto) - Clean Ver.,정국
2024,1,3,13,I AM,IVE (아이브)
2024,1,3,14,Love Lee,AKMU (악뮤)
2024,1,3,15,You & Me,제니 (JENNIE)
2024,1,3,16,Get A Guitar,RIIZE
2024,1,3,17,후라이의 꿈,AKMU (악뮤)
2024,1,3,18,너의 모든 순간,성시경
2024,1,3,19,Super Shy,NewJeans
2024,1,3,20,사막에서 꽃을 피우듯,우디 (Woody)
2024,1,3,21,Ditto,NewJeans
2024,1,3,22,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴
2024,1,3,23,Hype Boy,NewJeans
2024,1,3,24,ETA,NewJeans
2024,1,3,25,퀸카 (Queencard),i-dle (아이들)
2024,1,3,26,사랑은 늘 도망가,임영웅
2024,1,3,27,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2024,1,3,28,사랑인가 봐,멜로망스
2024,1,3,29,Discord,QWER
2024,1,3,30,별 떨어진다 (I Do),도경수(D.O.)
2024,1,3,31,Standing Next to You,정국
2024,1,3,32,MANIAC,VIVIZ (비비지)
2024,1,3,33,사건의 지평선,윤하 (YOUNHA)
2024,1,3,34,Spicy,aespa
2024,1,3,35,사랑하지 않아서 그랬어,임한별
2024,1,3,36,"Smoke (Prod. Dynamicduo, Padi)",다이나믹 듀오
2024,1,3,37,그대가 내 안에 박혔다(그내박),순순희(기태)
2024,1,3,38,사랑할 수밖에,볼빨간사춘기
2024,1,3,39,Kitsch,IVE (아이브)
2024,1,3,40,Fast Forward,전소미
2024,1,3,41,취중고백,김민석
2024,1,3,42,심(心),DK(디셈버)
2024,1,3,43,Either Way,IVE (아이브)
2024,1,3,44,OMG,NewJeans
2024,1,3,45,LOVE DIVE,IVE (아이브)
2024,1,3,46,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌)
2024,1,3,47,I Don't Think That I Like Her,Charlie Puth
2024,1,3,48,음악의 신,세븐틴 (SEVENTEEN)
2024,1,3,49,"Steal The Show (From ""Elemental"")",Lauv
2024,1,3,50,물론,허각
2024,1,3,51,I Love You,안세하
2024,1,3,52,예뻤어,DAY6 (데이식스)
2024,1,3,53,Off The Record,IVE (아이브)
2024,1,3,54,해요 (2022),#안녕
2024,1,3,55,주저하는 연인들을 위해,잔나비
2024,1,3,56,잠시라도 우리,성시경
2024,1,3,57,사랑..그게 뭔데,지아
2024,1,3,58,After LIKE,IVE (아이브)
2024,1,3,59,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2024,1,3,60,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN)
2024,1,3,61,다정히 내 이름을 부르면,경서예지
2024,1,3,62,Bubble,STAYC(스테이씨)
2024,1,3,63,손오공,세븐틴 (SEVENTEEN)
2024,1,3,64,"그대가 있는 곳, 언제 어디든",로이킴
2024,1,3,65,눈이 오잖아(Feat.헤이즈),이무진
2024,1,3,66,Dangerously,Charlie Puth
2024,1,3,67,Dynamite,방탄소년단
2024,1,3,68,우리들의 블루스,임영웅
2024,1,3,69,한 페이지가 될 수 있게,DAY6 (데이식스)
2024,1,3,70,Attention,NewJeans
2024,1,3,71,나에게 그대만이,탑현
2024,1,3,72,Chill Kill,Red Velvet (레드벨벳)
2024,1,3,73,봄날,방탄소년단
2024,1,3,74,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌)
2024,1,3,75,모래 알갱이,임영웅
2024,1,3,76,GODS,NewJeans
2024,1,3,77,다시 만날 수 있을까,임영웅
2024,1,3,78,I Love My Body,화사 (HWASA)
2024,1,3,79,Do or Die,임영웅
2024,1,3,80,이제 나만 믿어요,임영웅
2024,1,3,81,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키)
2024,1,3,82,Butter,방탄소년단
2024,1,3,83,화이트 (White),폴킴
2024,1,3,84,무지개,임영웅
2024,1,3,85,기억해줘요 내 모든 날과 그때를,화곡동 청개구리
2024,1,3,86,아버지,임영웅
2024,1,3,87,Snowman,Sia
2024,1,3,88,London Boy,임영웅
2024,1,3,89,Polaroid,임영웅
2024,1,3,90,인생찬가,임영웅
2024,1,3,91,"밤, 바다",최유리
2024,1,3,92,STAY,The Kid LAROI
2024,1,3,93,어른,Sondia
2024,1,3,94,Summer (Feat. BE’O (비오)),Paul Blanco
2024,1,3,95,숲,최유리
2024,1,3,96,A bientot,임영웅
2024,1,3,97,희재,성시경
2024,1,3,98,Yes or No,정국
2024,1,3,99,Talk Saxy,RIIZE
2024,1,3,100,꽃,지수 (JISOO)
2024,1,4,1,비의 랩소디,임재현
2024,1,4,2,To. X,태연 (TAEYEON)
2024,1,4,3,Love wins all,아이유
2024,1,4,4,Perfect Night,LE SSERAFIM (르세라핌)
2024,1,4,5,Drama,aespa
2024,1,4,6,에피소드,이무진
2024,1,4,7,Love 119,RIIZE
2024,1,4,8,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection)
2024,1,4,9,헤어지자 말해요,박재정
2024,1,4,10,인사,범진
2024,1,4,11,Baddie,IVE (아이브)
2024,1,4,12,Seven (feat. Latto) - Clean Ver.,정국
2024,1,4,13,I AM,IVE (아이브)
2024,1,4,14,Love Lee,AKMU (악뮤)
2024,1,4,15,Get A Guitar,RIIZE
2024,1,4,16,첫 눈,EXO
2024,1,4,17,You & Me,제니 (JENNIE)
2024,1,4,18,너의 모든 순간,성시경
2024,1,4,19,후라이의 꿈,AKMU (악뮤)
2024,1,4,20,사막에서 꽃을 피우듯,우디 (Woody)
2024,1,4,21,Super Shy,NewJeans
2024,1,4,22,Ditto,NewJeans
2024,1,4,23,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴
2024,1,4,24,Hype Boy,NewJeans
2024,1,4,25,사랑은 늘 도망가,임영웅
2024,1,4,26,퀸카 (Queencard),i-dle (아이들)
2024,1,4,27,MANIAC,VIVIZ (비비지)
2024,1,4,28,ETA,NewJeans
2024,1,4,29,사랑인가 봐,멜로망스
2024,1,4,30,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2024,1,4,31,Discord,QWER
2024,1,4,32,Standing Next to You,정국
2024,1,4,33,별 떨어진다 (I Do),도경수(D.O.)
2024,1,4,34,사건의 지평선,윤하 (YOUNHA)
2024,1,4,35,사랑하지 않아서 그랬어,임한별
2024,1,4,36,사랑할 수밖에,볼빨간사춘기
2024,1,4,37,그대가 내 안에 박혔다(그내박),순순희(기태)
2024,1,4,38,Spicy,aespa
2024,1,4,39,예뻤어,DAY6 (데이식스)
2024,1,4,40,심(心),DK(디셈버)
2024,1,4,41,취중고백,김민석
2024,1,4,42,Kitsch,IVE (아이브)
2024,1,4,43,음악의 신,세븐틴 (SEVENTEEN)
2024,1,4,44,"Smoke (Prod. Dynamicduo, Padi)",다이나믹 듀오
2024,1,4,45,I Love You,안세하
2024,1,4,46,Fast Forward,전소미
2024,1,4,47,I Don't Think That I Like Her,Charlie Puth
2024,1,4,48,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌)
2024,1,4,49,LOVE DIVE,IVE (아이브)
2024,1,4,50,물론,허각
2024,1,4,51,OMG,NewJeans
2024,1,4,52,"그대가 있는 곳, 언제 어디든",로이킴
2024,1,4,53,해요 (2022),#안녕
2024,1,4,54,"Steal The Show (From ""Elemental"")",Lauv
2024,1,4,55,주저하는 연인들을 위해,잔나비
2024,1,4,56,Either Way,IVE (아이브)
2024,1,4,57,사랑..그게 뭔데,지아
2024,1,4,58,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2024,1,4,59,After LIKE,IVE (아이브)
2024,1,4,60,기억해줘요 내 모든 날과 그때를,화곡동 청개구리
2024,1,4,61,잠시라도 우리,성시경
2024,1,4,62,Off The Record,IVE (아이브)
2024,1,4,63,한 페이지가 될 수 있게,DAY6 (데이식스)
2024,1,4,64,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN)
2024,1,4,65,다정히 내 이름을 부르면,경서예지
2024,1,4,66,손오공,세븐틴 (SEVENTEEN)
2024,1,4,67,우리들의 블루스,임영웅
2024,1,4,68,Bubble,STAYC(스테이씨)
2024,1,4,69,Dangerously,Charlie Puth
2024,1,4,70,눈이 오잖아(Feat.헤이즈),이무진
2024,1,4,71,Dynamite,방탄소년단
2024,1,4,72,모래 알갱이,임영웅
2024,1,4,73,Attention,NewJeans
2024,1,4,74,나에게 그대만이,탑현
2024,1,4,75,꿈,태연 (TAEYEON)
2024,1,4,76,봄날,방탄소년단
2024,1,4,77,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌)
2024,1,4,78,Chill Kill,Red Velvet (레드벨벳)
2024,1,4,79,다시 만날 수 있을까,임영웅
2024,1,4,80,Wife,i-dle (아이들)
2024,1,4,81,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키)
2024,1,4,82,이제 나만 믿어요,임영웅
2024,1,4,83,GODS,NewJeans
2024,1,4,84,Do or Die,임영웅
2024,1,4,85,I Love My Body,화사 (HWASA)
2024,1,4,86,Butter,방탄소년단
2024,1,4,87,무지개,임영웅
2024,1,4,88,아버지,임영웅
2024,1,4,89,Talk Saxy,RIIZE
2024,1,4,90,London Boy,임영웅
2024,1,4,91,Polaroid,임영웅
2024,1,4,92,인생찬가,임영웅
2024,1,4,93,화이트 (White),폴킴
2024,1,4,94,STAY,The Kid LAROI
2024,1,4,95,A bientot,임영웅
2024,1,4,96,숲,최유리
2024,1,4,97,어른,Sondia
2024,1,4,98,"밤, 바다",최유리
2024,1,4,99,희재,성시경
2024,1,4,100,Snowman,Sia
2024,2,1,1,Love wins all,아이유
2024,2,1,2,To. X,태연 (TAEYEON)
2024,2,1,3,비의 랩소디,임재현
2024,2,1,4,Perfect Night,LE SSERAFIM (르세라핌)
2024,2,1,5,에피소드,이무진
2024,2,1,6,Love 119,RIIZE
2024,2,1,7,Drama,aespa
2024,2,1,8,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection)
2024,2,1,9,헤어지자 말해요,박재정
2024,2,1,10,인사,범진
2024,2,1,11,Seven (feat. Latto) - Clean Ver.,정국
2024,2,1,12,I AM,IVE (아이브)
2024,2,1,13,Baddie,IVE (아이브)
2024,2,1,14,Get A Guitar,RIIZE
2024,2,1,15,Love Lee,AKMU (악뮤)
2024,2,1,16,Wife,i-dle (아이들)
2024,2,1,17,너의 모든 순간,성시경
2024,2,1,18,You & Me,제니 (JENNIE)
2024,2,1,19,사막에서 꽃을 피우듯,우디 (Woody)
2024,2,1,20,첫 눈,EXO
2024,2,1,21,MANIAC,VIVIZ (비비지)
2024,2,1,22,후라이의 꿈,AKMU (악뮤)
2024,2,1,23,Super Shy,NewJeans
2024,2,1,24,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴
2024,2,1,25,Ditto,NewJeans
2024,2,1,26,퀸카 (Queencard),i-dle (아이들)
2024,2,1,27,사랑은 늘 도망가,임영웅
2024,2,1,28,Hype Boy,NewJeans
2024,2,1,29,꿈,태연 (TAEYEON)
2024,2,1,30,ETA,NewJeans
2024,2,1,31,사랑인가 봐,멜로망스
2024,2,1,32,예뻤어,DAY6 (데이식스)
2024,2,1,33,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2024,2,1,34,Standing Next to You,정국
2024,2,1,35,사건의 지평선,윤하 (YOUNHA)
2024,2,1,36,사랑하지 않아서 그랬어,임한별
2024,2,1,37,사랑할 수밖에,볼빨간사춘기
2024,2,1,38,별 떨어진다 (I Do),도경수(D.O.)
2024,2,1,39,Discord,QWER
2024,2,1,40,Spicy,aespa
2024,2,1,41,그대가 내 안에 박혔다(그내박),순순희(기태)
2024,2,1,42,심(心),DK(디셈버)
2024,2,1,43,Super Lady,i-dle (아이들)
2024,2,1,44,취중고백,김민석
2024,2,1,45,Kitsch,IVE (아이브)
2024,2,1,46,한 페이지가 될 수 있게,DAY6 (데이식스)
2024,2,1,47,I Don't Think That I Like Her,Charlie Puth
2024,2,1,48,음악의 신,세븐틴 (SEVENTEEN)
2024,2,1,49,LOVE DIVE,IVE (아이브)
2024,2,1,50,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌)
2024,2,1,51,"Smoke (Prod. Dynamicduo, Padi)",다이나믹 듀오
2024,2,1,52,해요 (2022),#안녕
2024,2,1,53,물론,허각
2024,2,1,54,I Love You,안세하
2024,2,1,55,Fast Forward,전소미
2024,2,1,56,"그대가 있는 곳, 언제 어디든",로이킴
2024,2,1,57,OMG,NewJeans
2024,2,1,58,"Steal The Show (From ""Elemental"")",Lauv
2024,2,1,59,사랑..그게 뭔데,지아
2024,2,1,60,주저하는 연인들을 위해,잔나비
2024,2,1,61,첫 만남은 계획대로 되지 않아,TWS (투어스)
2024,2,1,62,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2024,2,1,63,After LIKE,IVE (아이브)
2024,2,1,64,기억해줘요 내 모든 날과 그때를,화곡동 청개구리
2024,2,1,65,다정히 내 이름을 부르면,경서예지
2024,2,1,66,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN)
2024,2,1,67,손오공,세븐틴 (SEVENTEEN)
2024,2,1,68,Either Way,IVE (아이브)
2024,2,1,69,우리들의 블루스,임영웅
2024,2,1,70,Off The Record,IVE (아이브)
2024,2,1,71,Bubble,STAYC(스테이씨)
2024,2,1,72,Dangerously,Charlie Puth
2024,2,1,73,모래 알갱이,임영웅
2024,2,1,74,잠시라도 우리,성시경
2024,2,1,75,Attention,NewJeans
2024,2,1,76,Dynamite,방탄소년단
2024,2,1,77,나에게 그대만이,탑현
2024,2,1,78,눈이 오잖아(Feat.헤이즈),이무진
2024,2,1,79,봄날,방탄소년단
2024,2,1,80,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌)
2024,2,1,81,다시 만날 수 있을까,임영웅
2024,2,1,82,Chill Kill,Red Velvet (레드벨벳)
2024,2,1,83,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키)
2024,2,1,84,이제 나만 믿어요,임영웅
2024,2,1,85,Do or Die,임영웅
2024,2,1,86,GODS,NewJeans
2024,2,1,87,Talk Saxy,RIIZE
2024,2,1,88,Butter,방탄소년단
2024,2,1,89,"Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush)",그루비룸 (GroovyRoom)
2024,2,1,90,I Love My Body,화사 (HWASA)
2024,2,1,91,무지개,임영웅
2024,2,1,92,아버지,임영웅
2024,2,1,93,London Boy,임영웅
2024,2,1,94,Polaroid,임영웅
2024,2,1,95,인생찬가,임영웅
2024,2,1,96,A bientot,임영웅
2024,2,1,97,STAY,The Kid LAROI
2024,2,1,98,숲,최유리
2024,2,1,99,어른,Sondia
2024,2,1,100,희재,성시경
2024,2,2,1,Love wins all,아이유
2024,2,2,2,To. X,태연 (TAEYEON)
2024,2,2,3,비의 랩소디,임재현
2024,2,2,4,Love 119,RIIZE
2024,2,2,5,에피소드,이무진
2024,2,2,6,Perfect Night,LE SSERAFIM (르세라핌)
2024,2,2,7,Drama,aespa
2024,2,2,8,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection)
2024,2,2,9,헤어지자 말해요,박재정
2024,2,2,10,인사,범진
2024,2,2,11,첫 만남은 계획대로 되지 않아,TWS (투어스)
2024,2,2,12,Wife,i-dle (아이들)
2024,2,2,13,I AM,IVE (아이브)
2024,2,2,14,Seven (feat. Latto) - Clean Ver.,정국
2024,2,2,15,Baddie,IVE (아이브)
2024,2,2,16,Super Lady,i-dle (아이들)
2024,2,2,17,Get A Guitar,RIIZE
2024,2,2,18,Love Lee,AKMU (악뮤)
2024,2,2,19,MANIAC,VIVIZ (비비지)
2024,2,2,20,꿈,태연 (TAEYEON)
2024,2,2,21,너의 모든 순간,성시경
2024,2,2,22,You & Me,제니 (JENNIE)
2024,2,2,23,Super Shy,NewJeans
2024,2,2,24,사막에서 꽃을 피우듯,우디 (Woody)
2024,2,2,25,후라이의 꿈,AKMU (악뮤)
2024,2,2,26,퀸카 (Queencard),i-dle (아이들)
2024,2,2,27,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴
2024,2,2,28,Hype Boy,NewJeans
2024,2,2,29,사랑은 늘 도망가,임영웅
2024,2,2,30,Ditto,NewJeans
2024,2,2,31,첫 눈,EXO
2024,2,2,32,예뻤어,DAY6 (데이식스)
2024,2,2,33,ETA,NewJeans
2024,2,2,34,사랑인가 봐,멜로망스
2024,2,2,35,사건의 지평선,윤하 (YOUNHA)
2024,2,2,36,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2024,2,2,37,한 페이지가 될 수 있게,DAY6 (데이식스)
2024,2,2,38,사랑하지 않아서 그랬어,임한별
