year,month,week_number_in_month,rank,song_name,song_performer
2020,1,2,13,"다시는 사랑하지 않고, 이별에 아파하기 싫어",백지영
2020,1,2,14,Love poem,아이유(IU)
2020,1,2,15,"아마두 (feat.우원재, 김효은, 넉살, Huckleberry P)",염따
2020,1,2,16,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU(악뮤)
2020,1,2,17,빌었어,창모(CHANGMO)
2020,1,2,18,나의 오랜 연인에게,다비치
2020,1,2,19,Memories,Maroon 5(마룬 파이브)
2020,1,2,20,다음에 봐,윤하(Younha/ユンナ)
2020,1,2,21,날 보러 와요 (Come See Me),에이오에이(AOA)
2020,1,2,22,달려,염따
2020,1,2,23,Flower,윤미래
2020,1,2,24,26,윤하(Younha/ユンナ)
2020,1,2,25,시간의 바깥,아이유(IU)
2020,1,2,26,Show Yourself,Idina Menzel(이디나 멘젤)
2020,1,2,27,LION,i-dle (아이들)
2020,1,2,28,0310,백예린 (Yerin Baek)
2020,1,2,29,안녕,폴킴(Paul Kim)
2020,1,2,30,스무살 어느 날,윤하(Younha/ユンナ)
2020,1,2,31,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단
2020,1,2,32,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽(MAKTUB)
2020,1,2,33,Amanda (Feat. Simon Dominic) (Prod. By UNTITLEDS),염따
2020,1,2,34,2002,Anne-Marie(앤 마리)
2020,1,2,35,불티 (Spark),태연 (TAEYEON)
2020,1,2,36,노을,다비치
2020,1,2,37,In & Out,Red Velvet (레드벨벳)
2020,1,2,38,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2020,1,2,39,사랑의 재개발,유산슬
2020,1,2,40,Feel Special,TWICE (트와이스)
2020,1,2,41,unlucky,아이유(IU)
2020,1,2,42,영화 속에 나오는 주인공처럼,펀치 (Punch)
2020,1,2,43,사계 (Four Seasons),태연 (TAEYEON)
2020,1,2,44,십이월 이십오일의 고백,정승환
2020,1,2,45,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽(MAKTUB)
2020,1,2,46,사랑이란 멜로는 없어,전상근
2020,1,2,47,헤어진 우리가 지켜야 할 것들,김나영
2020,1,2,48,bad guy,Billie Eilish(빌리 아일리시)
2020,1,2,49,"다시 난, 여기",백예린 (Yerin Baek)
2020,1,2,50,이루리,우주소녀
2020,1,2,51,시든 꽃에 물을 주듯,HYNN(박혜원)
2020,1,2,52,ROXANNE,Arizona Zervas
2020,1,2,53,Señorita,Shawn Mendes(션 멘데스)
2020,1,2,54,너를 만나,폴킴(Paul Kim)
2020,1,2,55,Don't Start Now,Dua Lipa(두아 리파)
2020,1,2,56,Popo (How deep is our love?),백예린 (Yerin Baek)
2020,1,2,57,그대라는 시,태연 (TAEYEON)
2020,1,2,58,조금 취했어 (Prod. 2soo),임재현
2020,1,2,59,Snowman,Sia(시아)
2020,1,2,60,그 사람,아이유(IU)
2020,1,2,61,워커홀릭,볼빨간사춘기
2020,1,2,62,Obsession,EXO
2020,1,2,63,차가워진 이 바람엔 우리가 써있어(Bad Love),HYNN(박혜원)
2020,1,2,64,합정역 5번 출구,유산슬
2020,1,2,65,다시 만날까 봐,V.O.S.
2020,1,2,66,Good Guy,SF9
2020,1,2,67,기억해줘요 내 모든 날과 그때를,거미 (GUMMY)
2020,1,2,68,포장마차,황인욱
2020,1,2,69,Paris in the Rain,Lauv(라우브)
2020,1,2,70,밤편지,아이유(IU)
2020,1,2,71,니 소식,송하예
2020,1,2,72,새 사랑,송하예
2020,1,2,73,첫 겨울이니까,성시경
2020,1,2,74,있어줘요,장덕철
2020,1,2,75,자장가,아이유(IU)
2020,1,2,76,Changes,Lauv(라우브)
2020,1,2,77,Rest,백예린 (Yerin Baek)
2020,1,2,78,BAND,창모(CHANGMO)
2020,1,2,79,이 번호로 전화해줘,바이브
2020,1,2,80,"인기 (feat. 송가인, 챈슬러)",MC몽
2020,1,2,81,사랑에 연습이 있었다면 (Prod. 2soo),임재현
2020,1,2,82,운명이 내게 말해요,헤이즈(Heize)
2020,1,2,83,Some Things Never Change,Kristen Bell(크리스틴 벨)
2020,1,2,84,Speechless (Full),Naomi Scott
2020,1,2,85,숨겨진 세상 (Into the Unknown End Credit Version),태연 (TAEYEON)
2020,1,2,86,"FEVER (Feat. 수퍼비, BIBI)",박진영
2020,1,2,87,허전해,폴킴(Paul Kim)
2020,1,2,88,사랑이 식었다고 말해도 돼,먼데이 키즈
2020,1,2,89,Santa Tell Me,Ariana Grande(아리아나 그란데)
2020,1,2,90,중2병,염따
2020,1,2,91,이별주,황인욱
2020,1,2,92,Gravity,태연 (TAEYEON)
2020,1,2,93,나의 어깨에 기대어요,10CM
2020,1,2,94,주저하는 연인들을 위해,잔나비
2020,1,2,95,Bunny,백예린 (Yerin Baek)
2020,1,2,96,All Is Found,Evan Rachel Wood(이반 레이첼 우드)
2020,1,2,97,Into the Unknown (Panic! At The Disco Version),Panic! At The Disco(패닉 앳 더 디스코)
2020,1,2,98,5월의 밤,Zion.T
2020,1,2,99,우연인 듯 운명,10CM
2020,1,2,100,사랑의 재개발 2,유산슬
2020,1,3,1,아무노래,지코 (ZICO)
2020,1,3,2,Psycho,Red Velvet (레드벨벳)
2020,1,3,3,"다시 난, 여기",백예린 (Yerin Baek)
2020,1,3,4,METEOR,창모(CHANGMO)
2020,1,3,5,내게 들려주고 싶은 말 (Dear Me),태연 (TAEYEON)
2020,1,3,6,Nerdy Love (Feat. 백예린),pH-1
2020,1,3,7,Blueming,아이유(IU)
2020,1,3,8,어색한 사이,볼빨간사춘기
2020,1,3,9,Square (2017),백예린 (Yerin Baek)
2020,1,3,10,WINTER FLOWER(雪中梅)(Feat.RM),윤하(Younha/ユンナ)
2020,1,3,11,너를 사랑하고 있어,백현(BAEKHYUN)
2020,1,3,12,HIP,마마무(Mamamoo)
2020,1,3,13,Black Swan,방탄소년단
2020,1,3,14,너를 그리는 시간 (Drawing Our Moments),태연 (TAEYEON)
2020,1,3,15,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준
2020,1,3,16,늦은 밤 너의 집 앞 골목길에서,노을
2020,1,3,17,먹구름,윤하(Younha/ユンナ)
2020,1,3,18,Love poem,아이유(IU)
2020,1,3,19,월식 (My Tragedy),태연 (TAEYEON)
2020,1,3,20,Into the Unknown,Idina Menzel(이디나 멘젤)
2020,1,3,21,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU(악뮤)
2020,1,3,22,Memories,Maroon 5(마룬 파이브)
2020,1,3,23,"아마두 (feat.우원재, 김효은, 넉살, Huckleberry P)",염따
2020,1,3,24,"다시는 사랑하지 않고, 이별에 아파하기 싫어",백지영
2020,1,3,25,빌었어,창모(CHANGMO)
2020,1,3,26,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단
2020,1,3,27,나의 오랜 연인에게,다비치
2020,1,3,28,Flower,윤미래
2020,1,3,29,너의 하루는 좀 어때,거미 (GUMMY)
2020,1,3,30,예뻤어,DAY6 (데이식스)
2020,1,3,31,안녕,폴킴(Paul Kim)
2020,1,3,32,시간의 바깥,아이유(IU)
2020,1,3,33,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽(MAKTUB)
2020,1,3,34,노을,다비치
2020,1,3,35,LION,i-dle (아이들)
2020,1,3,36,날 보러 와요 (Come See Me),에이오에이(AOA)
2020,1,3,37,2002,Anne-Marie(앤 마리)
2020,1,3,38,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2020,1,3,39,Show Yourself,Idina Menzel(이디나 멘젤)
2020,1,3,40,불티 (Spark),태연 (TAEYEON)
2020,1,3,41,Changes,Lauv(라우브)
2020,1,3,42,0310,백예린 (Yerin Baek)
2020,1,3,43,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽(MAKTUB)
2020,1,3,44,이 노랜 꽤 오래된 거야 (A song from the past),솔라 (마마무)
2020,1,3,45,사계 (Four Seasons),태연 (TAEYEON)
2020,1,3,46,ROXANNE,Arizona Zervas
2020,1,3,47,Amanda (Feat. Simon Dominic) (Prod. By UNTITLEDS),염따
2020,1,3,48,Feel Special,TWICE (트와이스)
2020,1,3,49,영화 속에 나오는 주인공처럼,펀치 (Punch)
2020,1,3,50,unlucky,아이유(IU)
2020,1,3,51,bad guy,Billie Eilish(빌리 아일리시)
2020,1,3,52,In & Out,Red Velvet (레드벨벳)
2020,1,3,53,지구는 멸망하지 않아,우디(Woody)
2020,1,3,54,Don't Start Now,Dua Lipa(두아 리파)
2020,1,3,55,Señorita,Shawn Mendes(션 멘데스)
2020,1,3,56,사랑의 재개발,유산슬
2020,1,3,57,너를 만나,폴킴(Paul Kim)
2020,1,3,58,시든 꽃에 물을 주듯,HYNN(박혜원)
2020,1,3,59,사랑이란 멜로는 없어,전상근
2020,1,3,60,달려,염따
2020,1,3,61,그대라는 시,태연 (TAEYEON)
2020,1,3,62,헤어진 우리가 지켜야 할 것들,김나영
2020,1,3,63,십이월 이십오일의 고백,정승환
2020,1,3,64,워커홀릭,볼빨간사춘기
2020,1,3,65,조금 취했어 (Prod. 2soo),임재현
2020,1,3,66,Paris in the Rain,Lauv(라우브)
2020,1,3,67,밤편지,아이유(IU)
2020,1,3,68,다시 만날까 봐,V.O.S.
2020,1,3,69,기억해줘요 내 모든 날과 그때를,거미 (GUMMY)
2020,1,3,70,이루리,우주소녀
2020,1,3,71,포장마차,황인욱
2020,1,3,72,차가워진 이 바람엔 우리가 써있어(Bad Love),HYNN(박혜원)
2020,1,3,73,Popo (How deep is our love?),백예린 (Yerin Baek)
2020,1,3,74,그 사람,아이유(IU)
2020,1,3,75,Yummy,Justin Bieber(저스틴 비버)
2020,1,3,76,BAND,창모(CHANGMO)
2020,1,3,77,Snowman,Sia(시아)
2020,1,3,78,니 소식,송하예
2020,1,3,79,있어줘요,장덕철
2020,1,3,80,사랑에 연습이 있었다면 (Prod. 2soo),임재현
2020,1,3,81,Speechless (Full),Naomi Scott
2020,1,3,82,새 사랑,송하예
2020,1,3,83,허전해,폴킴(Paul Kim)
2020,1,3,84,자장가,아이유(IU)
2020,1,3,85,주저하는 연인들을 위해,잔나비
2020,1,3,86,사랑이 식었다고 말해도 돼,먼데이 키즈
2020,1,3,87,"인기 (feat. 송가인, 챈슬러)",MC몽
2020,1,3,88,나의 어깨에 기대어요,10CM
2020,1,3,89,합정역 5번 출구,유산슬
2020,1,3,90,Y (Please Tell Me Why),프리스타일(Free Style)
2020,1,3,91,Good Guy,SF9
2020,1,3,92,Gravity,태연 (TAEYEON)
2020,1,3,93,Some Things Never Change,Kristen Bell(크리스틴 벨)
2020,1,3,94,Obsession,EXO
2020,1,3,95,운명이 내게 말해요,헤이즈(Heize)
2020,1,3,96,이 번호로 전화해줘,바이브
2020,1,3,97,Rest,백예린 (Yerin Baek)
2020,1,3,98,숨겨진 세상 (Into the Unknown End Credit Version),태연 (TAEYEON)
2020,1,3,99,첫 겨울이니까,성시경
2020,1,3,100,우연인 듯 운명,10CM
2020,1,4,1,아무노래,지코 (ZICO)
2020,1,4,2,Psycho,Red Velvet (레드벨벳)
2020,1,4,3,METEOR,창모(CHANGMO)
2020,1,4,4,"다시 난, 여기",백예린 (Yerin Baek)
2020,1,4,5,Loveship,폴킴(Paul Kim)
2020,1,4,6,Blueming,아이유(IU)
2020,1,4,7,내게 들려주고 싶은 말 (Dear Me),태연 (TAEYEON)
2020,1,4,8,Nerdy Love (Feat. 백예린),pH-1
2020,1,4,9,Square (2017),백예린 (Yerin Baek)
2020,1,4,10,HIP,마마무(Mamamoo)
2020,1,4,11,어색한 사이,볼빨간사춘기
2020,1,4,12,Black Swan,방탄소년단
2020,1,4,13,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준
2020,1,4,14,늦은 밤 너의 집 앞 골목길에서,노을
2020,1,4,15,너를 사랑하고 있어,백현(BAEKHYUN)
2020,1,4,16,Memories,Maroon 5(마룬 파이브)
2020,1,4,17,WINTER FLOWER(雪中梅)(Feat.RM),윤하(Younha/ユンナ)
2020,1,4,18,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU(악뮤)
2020,1,4,19,Love poem,아이유(IU)
2020,1,4,20,Into the Unknown,Idina Menzel(이디나 멘젤)
2020,1,4,21,너를 그리는 시간 (Drawing Our Moments),태연 (TAEYEON)
2020,1,4,22,빌었어,창모(CHANGMO)
2020,1,4,23,"아마두 (feat.우원재, 김효은, 넉살, Huckleberry P)",염따
2020,1,4,24,먹구름,윤하(Younha/ユンナ)
2020,1,4,25,Flower,윤미래
2020,1,4,26,나의 오랜 연인에게,다비치
2020,1,4,27,"다시는 사랑하지 않고, 이별에 아파하기 싫어",백지영
2020,1,4,28,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단
2020,1,4,29,2002,Anne-Marie(앤 마리)
2020,1,4,30,안녕,폴킴(Paul Kim)
2020,1,4,31,Y (Please Tell Me Why),프리스타일(Free Style)
2020,1,4,32,Changes,Lauv(라우브)
2020,1,4,33,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽(MAKTUB)
2020,1,4,34,이 노랜 꽤 오래된 거야 (A song from the past),솔라 (마마무)
2020,1,4,35,LION,i-dle (아이들)
2020,1,4,36,노을,다비치
2020,1,4,37,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2020,1,4,38,어떤 날엔,김재환
2020,1,4,39,Go away go away,찬열 (CHANYEOL)
2020,1,4,40,시간의 바깥,아이유(IU)
2020,1,4,41,날 보러 와요 (Come See Me),에이오에이(AOA)
2020,1,4,42,불티 (Spark),태연 (TAEYEON)
2020,1,4,43,ROXANNE,Arizona Zervas
2020,1,4,44,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽(MAKTUB)
2020,1,4,45,사계 (Four Seasons),태연 (TAEYEON)
2020,1,4,46,사랑의 재개발,유산슬
2020,1,4,47,Show Yourself,Idina Menzel(이디나 멘젤)
2020,1,4,48,다 그렇지 뭐,헤이즈(Heize)
2020,1,4,49,Feel Special,TWICE (트와이스)
2020,1,4,50,bad guy,Billie Eilish(빌리 아일리시)
2020,1,4,51,Señorita,Shawn Mendes(션 멘데스)
2020,1,4,52,월식 (My Tragedy),태연 (TAEYEON)
2020,1,4,53,0310,백예린 (Yerin Baek)
2020,1,4,54,Don't Start Now,Dua Lipa(두아 리파)
2020,1,4,55,너의 하루는 좀 어때,거미 (GUMMY)
2020,1,4,56,예뻤어,DAY6 (데이식스)
2020,1,4,57,영화 속에 나오는 주인공처럼,펀치 (Punch)
2020,1,4,58,Amanda (Feat. Simon Dominic) (Prod. By UNTITLEDS),염따
2020,1,4,59,사랑이란 멜로는 없어,전상근
2020,1,4,60,unlucky,아이유(IU)
2020,1,4,61,시든 꽃에 물을 주듯,HYNN(박혜원)
2020,1,4,62,너를 만나,폴킴(Paul Kim)
2020,1,4,63,Paris in the Rain,Lauv(라우브)
2020,1,4,64,그대라는 시,태연 (TAEYEON)
2020,1,4,65,Yummy,Justin Bieber(저스틴 비버)
2020,1,4,66,워커홀릭,볼빨간사춘기
2020,1,4,67,다시 만날까 봐,V.O.S.
2020,1,4,68,조금 취했어 (Prod. 2soo),임재현
2020,1,4,69,헤어진 우리가 지켜야 할 것들,김나영
2020,1,4,70,밤편지,아이유(IU)
2020,1,4,71,포장마차,황인욱
2020,1,4,72,In & Out,Red Velvet (레드벨벳)
2020,1,4,73,기억해줘요 내 모든 날과 그때를,거미 (GUMMY)
2020,1,4,74,BAND,창모(CHANGMO)
2020,1,4,75,주저하는 연인들을 위해,잔나비
2020,1,4,76,십이월 이십오일의 고백,정승환
2020,1,4,77,차가워진 이 바람엔 우리가 써있어(Bad Love),HYNN(박혜원)
2020,1,4,78,Know Me Too Well,New Hope Club(뉴 호프 클럽)
2020,1,4,79,합정역 5번 출구,유산슬
2020,1,4,80,Speechless (Full),Naomi Scott
2020,1,4,81,니 소식,송하예
2020,1,4,82,새 사랑,송하예
2020,1,4,83,사랑에 연습이 있었다면 (Prod. 2soo),임재현
2020,1,4,84,있어줘요,장덕철
2020,1,4,85,comethru,Jeremy Zucker
2020,1,4,86,그 사람,아이유(IU)
2020,1,4,87,달려,염따
2020,1,4,88,사랑이 식었다고 말해도 돼,먼데이 키즈
2020,1,4,89,허전해,폴킴(Paul Kim)
2020,1,4,90,Snowman,Sia(시아)
2020,1,4,91,나의 어깨에 기대어요,10CM
2020,1,4,92,"인기 (feat. 송가인, 챈슬러)",MC몽
2020,1,4,93,Popo (How deep is our love?),백예린 (Yerin Baek)
2020,1,4,94,우연인 듯 운명,10CM
2020,1,4,95,이루리,우주소녀
2020,1,4,96,지구는 멸망하지 않아,우디(Woody)
2020,1,4,97,내가 많이 사랑해요,이승철
2020,1,4,98,자장가,아이유(IU)
2020,1,4,99,Good Guy,SF9
2020,1,4,100,숨겨진 세상 (Into the Unknown End Credit Version),태연 (TAEYEON)
2020,1,5,1,아무노래,지코 (ZICO)
2020,1,5,2,Psycho,Red Velvet (레드벨벳)
2020,1,5,3,METEOR,창모(CHANGMO)
2020,1,5,4,Blueming,아이유(IU)
2020,1,5,5,"다시 난, 여기",백예린 (Yerin Baek)
2020,1,5,6,Loveship,폴킴(Paul Kim)
2020,1,5,7,Nerdy Love (Feat. 백예린),pH-1
2020,1,5,8,Square (2017),백예린 (Yerin Baek)
2020,1,5,9,내게 들려주고 싶은 말 (Dear Me),태연 (TAEYEON)
2020,1,5,10,HIP,마마무(Mamamoo)
2020,1,5,11,우는 법을 잊어버렸나요,이해리
2020,1,5,12,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준
2020,1,5,13,Black Swan,방탄소년단
2020,1,5,14,어색한 사이,볼빨간사춘기
2020,1,5,15,늦은 밤 너의 집 앞 골목길에서,노을
2020,1,5,16,너를 사랑하고 있어,백현(BAEKHYUN)
2020,1,5,17,Memories,Maroon 5(마룬 파이브)
2020,1,5,18,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU(악뮤)
2020,1,5,19,Love poem,아이유(IU)
2020,1,5,20,WINTER FLOWER(雪中梅)(Feat.RM),윤하(Younha/ユンナ)
2020,1,5,21,Into the Unknown,Idina Menzel(이디나 멘젤)
2020,1,5,22,빌었어,창모(CHANGMO)
2020,1,5,23,Flower,윤미래
2020,1,5,24,Changes,Lauv(라우브)
2020,1,5,25,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단
2020,1,5,26,bad guy,Billie Eilish(빌리 아일리시)
2020,1,5,27,나의 오랜 연인에게,다비치
2020,1,5,28,"아마두 (feat.우원재, 김효은, 넉살, Huckleberry P)",염따
2020,1,5,29,"다시는 사랑하지 않고, 이별에 아파하기 싫어",백지영
2020,1,5,30,먹구름,윤하(Younha/ユンナ)
2020,1,5,31,2002,Anne-Marie(앤 마리)
2020,1,5,32,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽(MAKTUB)
2020,1,5,33,안녕,폴킴(Paul Kim)
2020,1,5,34,ROXANNE,Arizona Zervas
2020,1,5,35,너를 그리는 시간 (Drawing Our Moments),태연 (TAEYEON)
2020,1,5,36,Know Me Too Well,New Hope Club(뉴 호프 클럽)
2020,1,5,37,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2020,1,5,38,LION,i-dle (아이들)
2020,1,5,39,노을,다비치
2020,1,5,40,불티 (Spark),태연 (TAEYEON)
2020,1,5,41,시간의 바깥,아이유(IU)
2020,1,5,42,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽(MAKTUB)
2020,1,5,43,Y (Please Tell Me Why),프리스타일(Free Style)
2020,1,5,44,사계 (Four Seasons),태연 (TAEYEON)
2020,1,5,45,어떤 날엔,김재환
2020,1,5,46,Don't Start Now,Dua Lipa(두아 리파)
2020,1,5,47,사랑이란 멜로는 없어,전상근
2020,1,5,48,날 보러 와요 (Come See Me),에이오에이(AOA)
2020,1,5,49,이 노랜 꽤 오래된 거야 (A song from the past),솔라 (마마무)
2020,1,5,50,Señorita,Shawn Mendes(션 멘데스)
2020,1,5,51,Feel Special,TWICE (트와이스)
2020,1,5,52,사랑의 재개발,유산슬
2020,1,5,53,Show Yourself,Idina Menzel(이디나 멘젤)
2020,1,5,54,예뻤어,DAY6 (데이식스)
2020,1,5,55,너를 만나,폴킴(Paul Kim)
2020,1,5,56,0310,백예린 (Yerin Baek)
2020,1,5,57,영화 속에 나오는 주인공처럼,펀치 (Punch)
2020,1,5,58,Paris in the Rain,Lauv(라우브)
2020,1,5,59,unlucky,아이유(IU)
2020,1,5,60,시든 꽃에 물을 주듯,HYNN(박혜원)
2020,1,5,61,너의 하루는 좀 어때,거미 (GUMMY)
2020,1,5,62,Yummy,Justin Bieber(저스틴 비버)
2020,1,5,63,내 마음의 사진,송가인
2020,1,5,64,그대라는 시,태연 (TAEYEON)
2020,1,5,65,다시 만날까 봐,V.O.S.
