year,month,week_number_in_month,rank,song_name,song_performer
2020,1,1,41,사랑이 식었다고 말해도 돼,먼데이 키즈
2020,1,1,42,bad guy,Billie Eilish
2020,1,1,43,차가워진 이 바람엔 우리가 써있어 (Bad Love),HYNN (박혜원)
2020,1,1,44,워커홀릭,볼빨간사춘기
2020,1,1,45,Santa Tell Me,Ariana Grande
2020,1,1,46,너를 만나,폴킴
2020,1,1,47,Señorita,Shawn Mendes
2020,1,1,48,술이 문제야,장혜진
2020,1,1,49,그대라는 시,태연 (TAEYEON)
2020,1,1,50,숨겨진 세상 (Into the Unknown End Credit Version),태연 (TAEYEON)
2020,1,1,51,가을밤 떠난 너,케이시 (Kassy)
2020,1,1,52,Snowman,Sia
2020,1,1,53,잘 살고 있다,V.O.S
2020,1,1,54,Feel Special,TWICE (트와이스)
2020,1,1,55,허전해,폴킴
2020,1,1,56,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE)
2020,1,1,57,All I Want for Christmas Is You,Mariah Carey
2020,1,1,58,사계 (Four Seasons),태연 (TAEYEON)
2020,1,1,59,Paris in the Rain,Lauv
2020,1,1,60,Flower,윤미래
2020,1,1,61,중2병,염따
2020,1,1,62,헤어지자 (Prod. 정키),휘인 (Whee In)
2020,1,1,63,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽 (MAKTUB)
2020,1,1,64,"Speechless (Full) (From ""Aladdin""/Soundtrack Version)",Naomi Scott
2020,1,1,65,unlucky,아이유
2020,1,1,66,LION,i-dle (아이들)
2020,1,1,67,너에게 못했던 내 마지막 말은,다비치
2020,1,1,68,샤넬 (Feat. 박봄),MC몽
2020,1,1,69,주저하는 연인들을 위해,잔나비
2020,1,1,70,Amanda (Feat. Simon Dominic) (Prod. By UNTITLEDS),염따
2020,1,1,71,노을,다비치
2020,1,1,72,봄날,방탄소년단
2020,1,1,73,영화 속에 나오는 주인공처럼,펀치 (Punch)
2020,1,1,74,나의 어깨에 기대어요,10CM
2020,1,1,75,벗,닐로(Nilo)
2020,1,1,76,헤어져줘서 고마워,벤
2020,1,1,77,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유
2020,1,1,78,날 보러 와요 (Come See Me),AOA
2020,1,1,79,우리 어떻게 할까요,첸 (CHEN)
2020,1,1,80,우리 왜 헤어져야 해,신예영
2020,1,1,81,이별행동,이우
2020,1,1,82,크리스마스니까,성시경
2020,1,1,83,IDOL,방탄소년단
2020,1,1,84,솔직하게 말해서 나,김나영
2020,1,1,85,그 사람,아이유
2020,1,1,86,텅 (Feat.김하온 (HAON)),빈첸
2020,1,1,87,Popo (How deep is our love?),백예린 (Yerin Baek)
2020,1,1,88,그때가 좋았어,케이시 (Kassy)
2020,1,1,89,소우주 (Mikrokosmos),방탄소년단
2020,1,1,90,Trouble,EXO
2020,1,1,91,그때의 우리,펀치 (Punch)
2020,1,1,92,0310,백예린 (Yerin Baek)
2020,1,1,93,나비효과 (Butterfly Effect),EXO
2020,1,1,94,춤 (Groove),EXO
2020,1,1,95,"FEVER (Feat. 수퍼비, BIBI)",박진영
2020,1,1,96,나를 기다렸나요,한동근
2020,1,1,97,지킬 (Jekyll),EXO
2020,1,1,98,떨어지는 낙엽까지도,헤이즈 (Heize)
2020,1,1,99,노래방에서,장범준
2020,1,1,100,Ya Ya Ya,EXO
2020,1,2,1,METEOR,창모 (CHANGMO)
2020,1,2,2,Psycho,Red Velvet (레드벨벳)
2020,1,2,3,"아마두 (feat.우원재, 김효은, 넉살, Huckleberry P)",염따
2020,1,2,4,Blueming,아이유
2020,1,2,5,늦은 밤 너의 집 앞 골목길에서,노을
2020,1,2,6,HIP,마마무 (Mamamoo)
2020,1,2,7,Square (2017),백예린 (Yerin Baek)
2020,1,2,8,"다시는 사랑하지 않고, 이별에 아파하기 싫어",백지영
2020,1,2,9,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2020,1,2,10,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준
2020,1,2,11,Love poem,아이유
2020,1,2,12,나의 오랜 연인에게,다비치
2020,1,2,13,"Into the Unknown (From ""Frozen 2""/Soundtrack Version)",Idina Menzel
2020,1,2,14,빌었어,창모 (CHANGMO)
2020,1,2,15,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB)
2020,1,2,16,조금 취했어 (Prod. 2soo),임재현
2020,1,2,17,헤어진 우리가 지켜야 할 것들,김나영
2020,1,2,18,안녕,폴킴
2020,1,2,19,사랑이란 멜로는 없어,전상근
2020,1,2,20,십이월 이십오일의 고백,정승환
2020,1,2,21,이 번호로 전화해줘,바이브
2020,1,2,22,새 사랑,송하예
2020,1,2,23,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단
2020,1,2,24,너를 사랑하고 있어,백현 (BAEKHYUN)
2020,1,2,25,2002,Anne-Marie
2020,1,2,26,있어줘요,장덕철
2020,1,2,27,"인기 (Feat. 송가인, 챈슬러)",MC몽
2020,1,2,28,시든 꽃에 물을 주듯,HYNN (박혜원)
2020,1,2,29,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2020,1,2,30,포장마차,황인욱
2020,1,2,31,다시 만날까 봐,V.O.S
2020,1,2,32,니 소식,송하예
2020,1,2,33,BAND,창모 (CHANGMO)
2020,1,2,34,이별주,황인욱
2020,1,2,35,기억해줘요 내 모든 날과 그때를,거미 (GUMMY)
2020,1,2,36,Obsession,EXO
2020,1,2,37,사랑에 연습이 있었다면 (Prod. 2soo),임재현
2020,1,2,38,첫 겨울이니까,성시경
2020,1,2,39,bad guy,Billie Eilish
2020,1,2,40,불티 (Spark),태연 (TAEYEON)
2020,1,2,41,시간의 바깥,아이유
2020,1,2,42,사랑이 식었다고 말해도 돼,먼데이 키즈
2020,1,2,43,"Show Yourself (From ""Frozen 2""/Soundtrack Version)",Idina Menzel
2020,1,2,44,너를 만나,폴킴
2020,1,2,45,차가워진 이 바람엔 우리가 써있어 (Bad Love),HYNN (박혜원)
2020,1,2,46,워커홀릭,볼빨간사춘기
2020,1,2,47,Señorita,Shawn Mendes
2020,1,2,48,그대라는 시,태연 (TAEYEON)
2020,1,2,49,달려,염따
2020,1,2,50,먹구름,윤하 (YOUNHA)
2020,1,2,51,술이 문제야,장혜진
2020,1,2,52,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽 (MAKTUB)
2020,1,2,53,가을밤 떠난 너,케이시 (Kassy)
2020,1,2,54,Paris in the Rain,Lauv
2020,1,2,55,Flower,윤미래
2020,1,2,56,잘 살고 있다,V.O.S
2020,1,2,57,Feel Special,TWICE (트와이스)
2020,1,2,58,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE)
2020,1,2,59,사계 (Four Seasons),태연 (TAEYEON)
2020,1,2,60,허전해,폴킴
2020,1,2,61,헤어지자 (Prod. 정키),휘인 (Whee In)
2020,1,2,62,숨겨진 세상 (Into the Unknown End Credit Version),태연 (TAEYEON)
2020,1,2,63,봄날,방탄소년단
2020,1,2,64,너에게 못했던 내 마지막 말은,다비치
2020,1,2,65,"Speechless (Full) (From ""Aladdin""/Soundtrack Version)",Naomi Scott
2020,1,2,66,주저하는 연인들을 위해,잔나비
2020,1,2,67,LION,i-dle (아이들)
2020,1,2,68,Snowman,Sia
2020,1,2,69,나의 어깨에 기대어요,10CM
2020,1,2,70,중2병,염따
2020,1,2,71,노을,다비치
2020,1,2,72,영화 속에 나오는 주인공처럼,펀치 (Punch)
2020,1,2,73,Santa Tell Me,Ariana Grande
2020,1,2,74,unlucky,아이유
2020,1,2,75,헤어져줘서 고마워,벤
2020,1,2,76,샤넬 (Feat. 박봄),MC몽
2020,1,2,77,우리 왜 헤어져야 해,신예영
2020,1,2,78,Amanda (Feat. Simon Dominic) (Prod. By UNTITLEDS),염따
2020,1,2,79,벗,닐로(Nilo)
2020,1,2,80,날 보러 와요 (Come See Me),AOA
2020,1,2,81,우리 어떻게 할까요,첸 (CHEN)
2020,1,2,82,솔직하게 말해서 나,김나영
2020,1,2,83,그때가 좋았어,케이시 (Kassy)
2020,1,2,84,이별행동,이우
2020,1,2,85,WINTER FLOWER(雪中梅)(Feat.RM),윤하 (YOUNHA)
2020,1,2,86,IDOL,방탄소년단
2020,1,2,87,소우주 (Mikrokosmos),방탄소년단
2020,1,2,88,All I Want for Christmas Is You,Mariah Carey
2020,1,2,89,그 사람,아이유
2020,1,2,90,Trouble,EXO
2020,1,2,91,나비효과 (Butterfly Effect),EXO
2020,1,2,92,ROXANNE,Arizona Zervas
2020,1,2,93,춤 (Groove),EXO
2020,1,2,94,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유
2020,1,2,95,Nerdy Love (Feat. 백예린),pH-1
2020,1,2,96,지킬 (Jekyll),EXO
2020,1,2,97,비,폴킴
2020,1,2,98,사랑의 재개발,유산슬
2020,1,2,99,Ya Ya Ya,EXO
2020,1,2,100,가끔은,정효빈
2020,1,3,1,아무노래,지코 (ZICO)
2020,1,3,2,METEOR,창모 (CHANGMO)
2020,1,3,3,Psycho,Red Velvet (레드벨벳)
2020,1,3,4,"다시 난, 여기",백예린 (Yerin Baek)
2020,1,3,5,Blueming,아이유
2020,1,3,6,"아마두 (feat.우원재, 김효은, 넉살, Huckleberry P)",염따
2020,1,3,7,늦은 밤 너의 집 앞 골목길에서,노을
2020,1,3,8,HIP,마마무 (Mamamoo)
2020,1,3,9,Square (2017),백예린 (Yerin Baek)
2020,1,3,10,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준
2020,1,3,11,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2020,1,3,12,"다시는 사랑하지 않고, 이별에 아파하기 싫어",백지영
2020,1,3,13,Love poem,아이유
2020,1,3,14,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단
2020,1,3,15,빌었어,창모 (CHANGMO)
2020,1,3,16,너를 사랑하고 있어,백현 (BAEKHYUN)
2020,1,3,17,나의 오랜 연인에게,다비치
2020,1,3,18,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB)
2020,1,3,19,"Into the Unknown (From ""Frozen 2""/Soundtrack Version)",Idina Menzel
2020,1,3,20,안녕,폴킴
2020,1,3,21,조금 취했어 (Prod. 2soo),임재현
2020,1,3,22,사랑이란 멜로는 없어,전상근
2020,1,3,23,내게 들려주고 싶은 말 (Dear Me),태연 (TAEYEON)
2020,1,3,24,헤어진 우리가 지켜야 할 것들,김나영
2020,1,3,25,2002,Anne-Marie
2020,1,3,26,새 사랑,송하예
2020,1,3,27,이 번호로 전화해줘,바이브
2020,1,3,28,Black Swan,방탄소년단
2020,1,3,29,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2020,1,3,30,십이월 이십오일의 고백,정승환
2020,1,3,31,시든 꽃에 물을 주듯,HYNN (박혜원)
2020,1,3,32,있어줘요,장덕철
2020,1,3,33,"인기 (Feat. 송가인, 챈슬러)",MC몽
2020,1,3,34,다시 만날까 봐,V.O.S
2020,1,3,35,포장마차,황인욱
2020,1,3,36,BAND,창모 (CHANGMO)
2020,1,3,37,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽 (MAKTUB)
2020,1,3,38,봄날,방탄소년단
2020,1,3,39,기억해줘요 내 모든 날과 그때를,거미 (GUMMY)
2020,1,3,40,니 소식,송하예
2020,1,3,41,이별주,황인욱
2020,1,3,42,Flower,윤미래
2020,1,3,43,bad guy,Billie Eilish
2020,1,3,44,사랑에 연습이 있었다면 (Prod. 2soo),임재현
2020,1,3,45,사랑이 식었다고 말해도 돼,먼데이 키즈
2020,1,3,46,불티 (Spark),태연 (TAEYEON)
2020,1,3,47,너를 만나,폴킴
2020,1,3,48,시간의 바깥,아이유
2020,1,3,49,Obsession,EXO
2020,1,3,50,Señorita,Shawn Mendes
2020,1,3,51,그대라는 시,태연 (TAEYEON)
2020,1,3,52,워커홀릭,볼빨간사춘기
2020,1,3,53,소우주 (Mikrokosmos),방탄소년단
2020,1,3,54,차가워진 이 바람엔 우리가 써있어 (Bad Love),HYNN (박혜원)
2020,1,3,55,"Show Yourself (From ""Frozen 2""/Soundtrack Version)",Idina Menzel
2020,1,3,56,첫 겨울이니까,성시경
2020,1,3,57,IDOL,방탄소년단
2020,1,3,58,술이 문제야,장혜진
2020,1,3,59,Paris in the Rain,Lauv
2020,1,3,60,달려,염따
2020,1,3,61,사계 (Four Seasons),태연 (TAEYEON)
2020,1,3,62,노을,다비치
2020,1,3,63,잘 살고 있다,V.O.S
2020,1,3,64,가을밤 떠난 너,케이시 (Kassy)
2020,1,3,65,Feel Special,TWICE (트와이스)
2020,1,3,66,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE)
2020,1,3,67,Nerdy Love (Feat. 백예린),pH-1
2020,1,3,68,헤어지자 (Prod. 정키),휘인 (Whee In)
2020,1,3,69,허전해,폴킴
2020,1,3,70,주저하는 연인들을 위해,잔나비
2020,1,3,71,먹구름,윤하 (YOUNHA)
2020,1,3,72,너에게 못했던 내 마지막 말은,다비치
2020,1,3,73,LION,i-dle (아이들)
2020,1,3,74,"Speechless (Full) (From ""Aladdin""/Soundtrack Version)",Naomi Scott
2020,1,3,75,영화 속에 나오는 주인공처럼,펀치 (Punch)
2020,1,3,76,나의 어깨에 기대어요,10CM
2020,1,3,77,우리 왜 헤어져야 해,신예영
2020,1,3,78,숨겨진 세상 (Into the Unknown End Credit Version),태연 (TAEYEON)
2020,1,3,79,중2병,염따
2020,1,3,80,너의 하루는 좀 어때,거미 (GUMMY)
2020,1,3,81,unlucky,아이유
2020,1,3,82,헤어져줘서 고마워,벤
2020,1,3,83,지구는 멸망하지 않아,우디 (Woody)
2020,1,3,84,Amanda (Feat. Simon Dominic) (Prod. By UNTITLEDS),염따
2020,1,3,85,Snowman,Sia
2020,1,3,86,날 보러 와요 (Come See Me),AOA
2020,1,3,87,그때가 좋았어,케이시 (Kassy)
2020,1,3,88,벗,닐로(Nilo)
2020,1,3,89,샤넬 (Feat. 박봄),MC몽
2020,1,3,90,이 노랜 꽤 오래된 거야 (A song from the past),솔라 (마마무)
2020,1,3,91,우리 어떻게 할까요,첸 (CHEN)
2020,1,3,92,WINTER FLOWER(雪中梅)(Feat.RM),윤하 (YOUNHA)
2020,1,3,93,솔직하게 말해서 나,김나영
2020,1,3,94,이별행동,이우
2020,1,3,95,Make It Right,방탄소년단
2020,1,3,96,comethru,Jeremy Zucker
2020,1,3,97,ROXANNE,Arizona Zervas
2020,1,3,98,Dionysus,방탄소년단
2020,1,3,99,Santa Tell Me,Ariana Grande
2020,1,3,100,Trouble,EXO
2020,1,4,1,아무노래,지코 (ZICO)
2020,1,4,2,METEOR,창모 (CHANGMO)
2020,1,4,3,Psycho,Red Velvet (레드벨벳)
2020,1,4,4,Blueming,아이유
2020,1,4,5,"다시 난, 여기",백예린 (Yerin Baek)
2020,1,4,6,늦은 밤 너의 집 앞 골목길에서,노을
2020,1,4,7,"아마두 (feat.우원재, 김효은, 넉살, Huckleberry P)",염따
2020,1,4,8,HIP,마마무 (Mamamoo)
2020,1,4,9,Black Swan,방탄소년단
2020,1,4,10,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준
2020,1,4,11,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단
2020,1,4,12,Loveship,폴킴
2020,1,4,13,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2020,1,4,14,Square (2017),백예린 (Yerin Baek)
2020,1,4,15,"다시는 사랑하지 않고, 이별에 아파하기 싫어",백지영
2020,1,4,16,빌었어,창모 (CHANGMO)
2020,1,4,17,Love poem,아이유
2020,1,4,18,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB)
2020,1,4,19,나의 오랜 연인에게,다비치
2020,1,4,20,너를 사랑하고 있어,백현 (BAEKHYUN)
2020,1,4,21,안녕,폴킴
2020,1,4,22,"Into the Unknown (From ""Frozen 2""/Soundtrack Version)",Idina Menzel
2020,1,4,23,조금 취했어 (Prod. 2soo),임재현
2020,1,4,24,사랑이란 멜로는 없어,전상근
2020,1,4,25,봄날,방탄소년단
2020,1,4,26,헤어진 우리가 지켜야 할 것들,김나영
2020,1,4,27,2002,Anne-Marie
2020,1,4,28,내게 들려주고 싶은 말 (Dear Me),태연 (TAEYEON)
2020,1,4,29,소우주 (Mikrokosmos),방탄소년단
2020,1,4,30,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2020,1,4,31,새 사랑,송하예
2020,1,4,32,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽 (MAKTUB)
2020,1,4,33,이 번호로 전화해줘,바이브
2020,1,4,34,다시 만날까 봐,V.O.S
2020,1,4,35,시든 꽃에 물을 주듯,HYNN (박혜원)
2020,1,4,36,있어줘요,장덕철
2020,1,4,37,"인기 (Feat. 송가인, 챈슬러)",MC몽
2020,1,4,38,포장마차,황인욱
2020,1,4,39,BAND,창모 (CHANGMO)
2020,1,4,40,Flower,윤미래
2020,1,4,41,IDOL,방탄소년단
2020,1,4,42,십이월 이십오일의 고백,정승환
2020,1,4,43,bad guy,Billie Eilish
2020,1,4,44,이별주,황인욱
2020,1,4,45,기억해줘요 내 모든 날과 그때를,거미 (GUMMY)
2020,1,4,46,니 소식,송하예
2020,1,4,47,사랑에 연습이 있었다면 (Prod. 2soo),임재현
2020,1,4,48,사랑이 식었다고 말해도 돼,먼데이 키즈
2020,1,4,49,너를 만나,폴킴
2020,1,4,50,불티 (Spark),태연 (TAEYEON)
2020,1,4,51,Señorita,Shawn Mendes
2020,1,4,52,워커홀릭,볼빨간사춘기
2020,1,4,53,차가워진 이 바람엔 우리가 써있어 (Bad Love),HYNN (박혜원)
2020,1,4,54,그대라는 시,태연 (TAEYEON)
2020,1,4,55,시간의 바깥,아이유
2020,1,4,56,어떤 날엔,김재환
2020,1,4,57,Make It Right,방탄소년단
2020,1,4,58,Paris in the Rain,Lauv
2020,1,4,59,Obsession,EXO
2020,1,4,60,노을,다비치
2020,1,4,61,"Show Yourself (From ""Frozen 2""/Soundtrack Version)",Idina Menzel
2020,1,4,62,술이 문제야,장혜진
2020,1,4,63,잘 살고 있다,V.O.S
2020,1,4,64,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE)
2020,1,4,65,사계 (Four Seasons),태연 (TAEYEON)
2020,1,4,66,이 노랜 꽤 오래된 거야 (A song from the past),솔라 (마마무)
2020,1,4,67,Dionysus,방탄소년단
2020,1,4,68,Feel Special,TWICE (트와이스)
2020,1,4,69,가을밤 떠난 너,케이시 (Kassy)
2020,1,4,70,첫 겨울이니까,성시경
2020,1,4,71,주저하는 연인들을 위해,잔나비
2020,1,4,72,우리 왜 헤어져야 해,신예영
2020,1,4,73,헤어지자 (Prod. 정키),휘인 (Whee In)
2020,1,4,74,너에게 못했던 내 마지막 말은,다비치
2020,1,4,75,comethru,Jeremy Zucker
2020,1,4,76,달려,염따
2020,1,4,77,LION,i-dle (아이들)
2020,1,4,78,허전해,폴킴
2020,1,4,79,나의 어깨에 기대어요,10CM
2020,1,4,80,"Speechless (Full) (From ""Aladdin""/Soundtrack Version)",Naomi Scott
2020,1,4,81,영화 속에 나오는 주인공처럼,펀치 (Punch)
2020,1,4,82,Nerdy Love (Feat. 백예린),pH-1
2020,1,4,83,숨겨진 세상 (Into the Unknown End Credit Version),태연 (TAEYEON)
2020,1,4,84,먹구름,윤하 (YOUNHA)
2020,1,4,85,너의 하루는 좀 어때,거미 (GUMMY)
2020,1,4,86,그때가 좋았어,케이시 (Kassy)
2020,1,4,87,날 보러 와요 (Come See Me),AOA
2020,1,4,88,Go away go away,찬열 (CHANYEOL)
2020,1,4,89,지구는 멸망하지 않아,우디 (Woody)
2020,1,4,90,중2병,염따
2020,1,4,91,Amanda (Feat. Simon Dominic) (Prod. By UNTITLEDS),염따
2020,1,4,92,unlucky,아이유
2020,1,4,93,ROXANNE,Arizona Zervas
2020,1,4,94,헤어져줘서 고마워,벤
2020,1,4,95,WINTER FLOWER(雪中梅)(Feat.RM),윤하 (YOUNHA)
2020,1,4,96,벗,닐로(Nilo)
2020,1,4,97,Snowman,Sia
2020,1,4,98,헤어져야 사랑을 알죠,스탠딩 에그
2020,1,4,99,샤넬 (Feat. 박봄),MC몽
2020,1,4,100,솔직하게 말해서 나,김나영
2020,1,5,1,아무노래,지코 (ZICO)
2020,1,5,2,METEOR,창모 (CHANGMO)
2020,1,5,3,Psycho,Red Velvet (레드벨벳)
2020,1,5,4,Blueming,아이유
2020,1,5,5,"다시 난, 여기",백예린 (Yerin Baek)
2020,1,5,6,늦은 밤 너의 집 앞 골목길에서,노을
2020,1,5,7,"아마두 (feat.우원재, 김효은, 넉살, Huckleberry P)",염따
2020,1,5,8,HIP,마마무 (Mamamoo)
2020,1,5,9,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준
2020,1,5,10,Black Swan,방탄소년단
2020,1,5,11,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단
2020,1,5,12,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤)
2020,1,5,13,Square (2017),백예린 (Yerin Baek)
2020,1,5,14,Love poem,아이유
2020,1,5,15,빌었어,창모 (CHANGMO)
2020,1,5,16,"다시는 사랑하지 않고, 이별에 아파하기 싫어",백지영
2020,1,5,17,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB)
2020,1,5,18,너를 사랑하고 있어,백현 (BAEKHYUN)
2020,1,5,19,사랑이란 멜로는 없어,전상근
2020,1,5,20,안녕,폴킴
2020,1,5,21,나의 오랜 연인에게,다비치
2020,1,5,22,Loveship,폴킴
2020,1,5,23,조금 취했어 (Prod. 2soo),임재현
2020,1,5,24,봄날,방탄소년단
2020,1,5,25,2002,Anne-Marie
2020,1,5,26,헤어진 우리가 지켜야 할 것들,김나영
2020,1,5,27,"Into the Unknown (From ""Frozen 2""/Soundtrack Version)",Idina Menzel
2020,1,5,28,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽 (MAKTUB)
2020,1,5,29,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
2020,1,5,30,다시 만날까 봐,V.O.S
2020,1,5,31,bad guy,Billie Eilish
2020,1,5,32,새 사랑,송하예
2020,1,5,33,시든 꽃에 물을 주듯,HYNN (박혜원)
2020,1,5,34,있어줘요,장덕철
2020,1,5,35,포장마차,황인욱
2020,1,5,36,Flower,윤미래
2020,1,5,37,소우주 (Mikrokosmos),방탄소년단
2020,1,5,38,이 번호로 전화해줘,바이브
2020,1,5,39,BAND,창모 (CHANGMO)
2020,1,5,40,내게 들려주고 싶은 말 (Dear Me),태연 (TAEYEON)
2020,1,5,41,"인기 (Feat. 송가인, 챈슬러)",MC몽
2020,1,5,42,기억해줘요 내 모든 날과 그때를,거미 (GUMMY)
2020,1,5,43,이별주,황인욱
2020,1,5,44,IDOL,방탄소년단
2020,1,5,45,니 소식,송하예
2020,1,5,46,사랑에 연습이 있었다면 (Prod. 2soo),임재현
2020,1,5,47,사랑이 식었다고 말해도 돼,먼데이 키즈
2020,1,5,48,너를 만나,폴킴
2020,1,5,49,십이월 이십오일의 고백,정승환
2020,1,5,50,Señorita,Shawn Mendes
2020,1,5,51,불티 (Spark),태연 (TAEYEON)
2020,1,5,52,그대라는 시,태연 (TAEYEON)
2020,1,5,53,어떤 날엔,김재환
2020,1,5,54,Paris in the Rain,Lauv
2020,1,5,55,워커홀릭,볼빨간사춘기
2020,1,5,56,차가워진 이 바람엔 우리가 써있어 (Bad Love),HYNN (박혜원)
2020,1,5,57,시간의 바깥,아이유
2020,1,5,58,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE)
2020,1,5,59,노을,다비치
2020,1,5,60,comethru,Jeremy Zucker
2020,1,5,61,우리 왜 헤어져야 해,신예영
2020,1,5,62,Make It Right,방탄소년단
2020,1,5,63,사계 (Four Seasons),태연 (TAEYEON)
2020,1,5,64,잘 살고 있다,V.O.S
2020,1,5,65,술이 문제야,장혜진
2020,1,5,66,Obsession,EXO
2020,1,5,67,Feel Special,TWICE (트와이스)
2020,1,5,68,가을밤 떠난 너,케이시 (Kassy)
2020,1,5,69,주저하는 연인들을 위해,잔나비
2020,1,5,70,Dionysus,방탄소년단
2020,1,5,71,"Show Yourself (From ""Frozen 2""/Soundtrack Version)",Idina Menzel
2020,1,5,72,너에게 못했던 내 마지막 말은,다비치
2020,1,5,73,헤어지자 (Prod. 정키),휘인 (Whee In)
2020,1,5,74,나의 어깨에 기대어요,10CM
2020,1,5,75,이 노랜 꽤 오래된 거야 (A song from the past),솔라 (마마무)
2020,1,5,76,LION,i-dle (아이들)
2020,1,5,77,영화 속에 나오는 주인공처럼,펀치 (Punch)
2020,1,5,78,허전해,폴킴
2020,1,5,79,첫 겨울이니까,성시경
2020,1,5,80,Know Me Too Well,New Hope Club
2020,1,5,81,"Speechless (Full) (From ""Aladdin""/Soundtrack Version)",Naomi Scott
2020,1,5,82,달려,염따
2020,1,5,83,ROXANNE,Arizona Zervas
2020,1,5,84,Go away go away,찬열 (CHANYEOL)
2020,1,5,85,신촌에 왔어,가비엔제이
