year,month,week_number_in_month,rank,song_name,song_performer
2024,1,1,67,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌)
2024,1,1,68,사랑인가 봐,멜로망스(MeloMance)
2024,1,1,69,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키)
2024,1,1,70,손오공,세븐틴(SEVENTEEN)
2024,1,1,71,다정히 내 이름을 부르면,경서예지
2024,1,1,72,심(心),DK(디셈버)
2024,1,1,73,미워 (Ego),Crush
2024,1,1,74,STAY,The Kid LAROI
2024,1,1,75,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2024,1,1,76,예뻤어,DAY6 (데이식스)
2024,1,1,77,지극히 사적인 얘기,다비치
2024,1,1,78,Baggy Jeans,NCT U
2024,1,1,79,Off My Face,Justin Bieber(저스틴 비버)
2024,1,1,80,파이팅 해야지 (Feat. 이영지),부석순(SEVENTEEN)
2024,1,1,81,잔소리,황치열
2024,1,1,82,"밤, 바다",최유리
2024,1,1,83,Cool With You,NewJeans
2024,1,1,84,입술 (Feat. 10CM),헤이즈(Heize)
2024,1,1,85,When I Get Old,Christopher(크리스토퍼)
2024,1,1,86,Melt Away,태연 (TAEYEON)
2024,1,1,87,Summer (Feat. BE’O (비오)),Paul Blanco
2024,1,1,88,취중고백,김민석
2024,1,1,89,어른,Sondia
2024,1,1,90,Be There For Me,NCT 127
2024,1,1,91,그대가 내 안에 박혔다(그내박),순순희(기태)
2024,1,1,92,Rewrite The Stars,Zac Efron(잭 에프론)
2024,1,1,93,스노우볼,볼빨간사춘기
2024,1,1,94,운이 좋았지,권진아
2024,1,1,95,사랑 그 한마디 (Alone),황치열
2024,1,1,96,이해한다는 말 (Understanding),황치열
2024,1,1,97,Burn It Down,태연 (TAEYEON)
2024,1,1,98,Santa Tell Me,Ariana Grande(아리아나 그란데)
2024,1,1,99,All I Want for Christmas Is You,Mariah Carey(머라이어 캐리)
2024,1,1,100,이루리,우주소녀
2024,1,2,1,Love 119,RIIZE
2024,1,2,2,To. X,태연 (TAEYEON)
2024,1,2,3,Perfect Night,LE SSERAFIM (르세라핌)
2024,1,2,4,에피소드,이무진
2024,1,2,5,Drama,aespa
2024,1,2,6,비의 랩소디,임재현
2024,1,2,7,MANIAC,VIVIZ (비비지)
2024,1,2,8,Get A Guitar,RIIZE
2024,1,2,9,첫 눈,EXO
2024,1,2,10,I AM,IVE (아이브)
2024,1,2,11,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션(Nerd Connection)
2024,1,2,12,Ditto,NewJeans
2024,1,2,13,You & Me,제니 (JENNIE)
2024,1,2,14,Baddie,IVE (아이브)
2024,1,2,15,인사,범진
2024,1,2,16,헤어지자 말해요,박재정
2024,1,2,17,ETA,NewJeans
2024,1,2,18,한 페이지가 될 수 있게,DAY6 (데이식스)
2024,1,2,19,Love Lee,AKMU(악뮤)
2024,1,2,20,Hype Boy,NewJeans
2024,1,2,21,후라이의 꿈,AKMU(악뮤)
2024,1,2,22,그대가 내 안에 박혔다,황치열
2024,1,2,23,Chill Kill,Red Velvet (레드벨벳)
2024,1,2,24,Super Shy,NewJeans
2024,1,2,25,Seven (feat. Latto) - Clean Ver.,정국
2024,1,2,26,Discord,QWER
2024,1,2,27,GODS,NewJeans
2024,1,2,28,Standing Next to You,정국
2024,1,2,29,"Steal The Show (From ""Elemental"")",Lauv(라우브)
2024,1,2,30,화이트 (White),폴킴(Paul Kim)
2024,1,2,31,Off The Record,IVE (아이브)
2024,1,2,32,잠시라도 우리,성시경
2024,1,2,33,별 떨어진다 (I Do),도경수(D.O.)
2024,1,2,34,너의 모든 순간,성시경
2024,1,2,35,Talk Saxy,RIIZE
2024,1,2,36,비보라 (BIBORA),SF9
2024,1,2,37,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴
2024,1,2,38,숲,최유리
2024,1,2,39,Kitsch,IVE (아이브)
2024,1,2,40,OMG,NewJeans
2024,1,2,41,Attention,NewJeans
2024,1,2,42,Spicy,aespa
2024,1,2,43,퀸카 (Queencard),i-dle (아이들)
2024,1,2,44,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU(악뮤)
2024,1,2,45,넌 쉽게 말했지만,소수빈
2024,1,2,46,After LIKE,IVE (아이브)
2024,1,2,47,New Jeans,NewJeans
2024,1,2,48,LOVE DIVE,IVE (아이브)
2024,1,2,49,Either Way,IVE (아이브)
2024,1,2,50,사건의 지평선,윤하(Younha/ユンナ)
2024,1,2,51,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2024,1,2,52,Fast Forward,전소미
2024,1,2,53,사랑할 수밖에,볼빨간사춘기
2024,1,2,54,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌)
2024,1,2,55,Dangerously,Charlie Puth(찰리 푸스)
2024,1,2,56,예뻤어,DAY6 (데이식스)
2024,1,2,57,I Don’t Think That I Like Her,Charlie Puth(찰리 푸스)
2024,1,2,58,DIE 4 YOU,DEAN(딘)
2024,1,2,59,사막에서 꽃을 피우듯,우디(Woody)
2024,1,2,60,사랑은 늘 도망가,임영웅
2024,1,2,61,"Smoke (Prod. Dynamicduo, Padi)",다이나믹 듀오
2024,1,2,62,음악의 신,세븐틴(SEVENTEEN)
2024,1,2,63,달빛에 그려지는,미연 (MIYEON)
2024,1,2,64,손오공,세븐틴(SEVENTEEN)
2024,1,2,65,주저하는 연인들을 위해,잔나비
2024,1,2,66,Bubble,STAYC(스테이씨)
2024,1,2,67,Underwater,권은비
2024,1,2,68,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키)
2024,1,2,69,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌)
2024,1,2,70,다정히 내 이름을 부르면,경서예지
2024,1,2,71,사랑인가 봐,멜로망스(MeloMance)
2024,1,2,72,심(心),DK(디셈버)
2024,1,2,73,STAY,The Kid LAROI
2024,1,2,74,Snowman,Sia(시아)
2024,1,2,75,어른,Sondia
2024,1,2,76,파이팅 해야지 (Feat. 이영지),부석순(SEVENTEEN)
2024,1,2,77,Off My Face,Justin Bieber(저스틴 비버)
2024,1,2,78,Baggy Jeans,NCT U
2024,1,2,79,그대가 내 안에 박혔다(그내박),순순희(기태)
2024,1,2,80,미워 (Ego),Crush
2024,1,2,81,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2024,1,2,82,사랑을 하다가,황치열
2024,1,2,83,Try Again,소수빈
2024,1,2,84,취중고백,김민석
2024,1,2,85,"밤, 바다",최유리
2024,1,2,86,When I Get Old,Christopher(크리스토퍼)
2024,1,2,87,지극히 사적인 얘기,다비치
2024,1,2,88,Summer (Feat. BE’O (비오)),Paul Blanco
2024,1,2,89,Cool With You,NewJeans
2024,1,2,90,운이 좋았지,권진아
2024,1,2,91,I Love You,안세하
2024,1,2,92,입술 (Feat. 10CM),헤이즈(Heize)
2024,1,2,93,Melt Away,태연 (TAEYEON)
2024,1,2,94,Rewrite The Stars,Zac Efron(잭 에프론)
2024,1,2,95,잔소리,황치열
2024,1,2,96,머물러주오 (Prod. 안신애 & Philtre),소수빈
2024,1,2,97,Be There For Me,NCT 127
2024,1,2,98,스노우볼,볼빨간사춘기
2024,1,2,99,이해한다는 말 (Understanding),황치열
2024,1,2,100,Burn It Down,태연 (TAEYEON)
2024,1,3,1,Love 119,RIIZE
2024,1,3,2,To. X,태연 (TAEYEON)
2024,1,3,3,Perfect Night,LE SSERAFIM (르세라핌)
2024,1,3,4,비의 랩소디,임재현
2024,1,3,5,Drama,aespa
2024,1,3,6,에피소드,이무진
2024,1,3,7,MANIAC,VIVIZ (비비지)
2024,1,3,8,Get A Guitar,RIIZE
2024,1,3,9,I WANNA KNOW,장하오 (ZEROBASEONE)
2024,1,3,10,I AM,IVE (아이브)
2024,1,3,11,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션(Nerd Connection)
2024,1,3,12,You & Me,제니 (JENNIE)
2024,1,3,13,Baddie,IVE (아이브)
2024,1,3,14,인사,범진
2024,1,3,15,Ditto,NewJeans
2024,1,3,16,헤어지자 말해요,박재정
2024,1,3,17,한 페이지가 될 수 있게,DAY6 (데이식스)
2024,1,3,18,ETA,NewJeans
2024,1,3,19,첫 눈,EXO
2024,1,3,20,Love Lee,AKMU(악뮤)
2024,1,3,21,Discord,QWER
2024,1,3,22,DASH,NMIXX
2024,1,3,23,Hype Boy,NewJeans
2024,1,3,24,후라이의 꿈,AKMU(악뮤)
2024,1,3,25,Super Shy,NewJeans
2024,1,3,26,Seven (feat. Latto) - Clean Ver.,정국
2024,1,3,27,Chill Kill,Red Velvet (레드벨벳)
2024,1,3,28,Talk Saxy,RIIZE
2024,1,3,29,Standing Next to You,정국
2024,1,3,30,"Steal The Show (From ""Elemental"")",Lauv(라우브)
2024,1,3,31,Off The Record,IVE (아이브)
2024,1,3,32,GODS,NewJeans
2024,1,3,33,너의 모든 순간,성시경
2024,1,3,34,넌 쉽게 말했지만,소수빈
2024,1,3,35,별 떨어진다 (I Do),도경수(D.O.)
2024,1,3,36,잠시라도 우리,성시경
2024,1,3,37,숲,최유리
2024,1,3,38,Kitsch,IVE (아이브)
2024,1,3,39,Spicy,aespa
2024,1,3,40,Attention,NewJeans
2024,1,3,41,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴
2024,1,3,42,퀸카 (Queencard),i-dle (아이들)
2024,1,3,43,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU(악뮤)
2024,1,3,44,After LIKE,IVE (아이브)
2024,1,3,45,예뻤어,DAY6 (데이식스)
2024,1,3,46,화이트 (White),폴킴(Paul Kim)
2024,1,3,47,OMG,NewJeans
2024,1,3,48,사건의 지평선,윤하(Younha/ユンナ)
2024,1,3,49,LOVE DIVE,IVE (아이브)
2024,1,3,50,머물러주오 (Prod. 안신애 & Philtre),소수빈
2024,1,3,51,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2024,1,3,52,그대가 내 안에 박혔다,황치열
2024,1,3,53,New Jeans,NewJeans
2024,1,3,54,Either Way,IVE (아이브)
2024,1,3,55,I Don’t Think That I Like Her,Charlie Puth(찰리 푸스)
2024,1,3,56,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌)
2024,1,3,57,Fast Forward,전소미
2024,1,3,58,사랑할 수밖에,볼빨간사춘기
2024,1,3,59,Dangerously,Charlie Puth(찰리 푸스)
2024,1,3,60,주저하는 연인들을 위해,잔나비
2024,1,3,61,손오공,세븐틴(SEVENTEEN)
2024,1,3,62,I Love You (Prod. 김도훈),홍이삭
2024,1,3,63,음악의 신,세븐틴(SEVENTEEN)
2024,1,3,64,사막에서 꽃을 피우듯,우디(Woody)
2024,1,3,65,Underwater,권은비
2024,1,3,66,사랑은 늘 도망가,임영웅
2024,1,3,67,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키)
2024,1,3,68,"Smoke (Prod. Dynamicduo, Padi)",다이나믹 듀오
2024,1,3,69,DIE 4 YOU,DEAN(딘)
2024,1,3,70,달빛에 그려지는,미연 (MIYEON)
2024,1,3,71,사랑인가 봐,멜로망스(MeloMance)
2024,1,3,72,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌)
2024,1,3,73,Bubble,STAYC(스테이씨)
2024,1,3,74,다정히 내 이름을 부르면,경서예지
2024,1,3,75,심(心),DK(디셈버)
2024,1,3,76,어른,Sondia
2024,1,3,77,Try Again,소수빈
2024,1,3,78,그대가 내 안에 박혔다(그내박),순순희(기태)
2024,1,3,79,STAY,The Kid LAROI
2024,1,3,80,파이팅 해야지 (Feat. 이영지),부석순(SEVENTEEN)
2024,1,3,81,Off My Face,Justin Bieber(저스틴 비버)
2024,1,3,82,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2024,1,3,83,I Love You,안세하
2024,1,3,84,When I Get Old,Christopher(크리스토퍼)
2024,1,3,85,취중고백,김민석
2024,1,3,86,"Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush)",그루비룸 (GroovyRoom)
2024,1,3,87,Baggy Jeans,NCT U
2024,1,3,88,"밤, 바다",최유리
2024,1,3,89,미워 (Ego),Crush
2024,1,3,90,Snowman,Sia(시아)
2024,1,3,91,운이 좋았지,권진아
2024,1,3,92,Summer (Feat. BE’O (비오)),Paul Blanco
2024,1,3,93,Cool With You,NewJeans
2024,1,3,94,입술 (Feat. 10CM),헤이즈(Heize)
2024,1,3,95,지극히 사적인 얘기,다비치
2024,1,3,96,Melt Away,태연 (TAEYEON)
2024,1,3,97,기억해줘요 내 모든 날과 그때를,화곡동 청개구리
2024,1,3,98,Rewrite The Stars,Zac Efron(잭 에프론)
2024,1,3,99,"그대가 있는 곳, 언제 어디든",로이킴
2024,1,3,100,Soñar (Breaker),NMIXX
2024,1,4,1,Love wins all,아이유(IU)
2024,1,4,2,Love 119,RIIZE
2024,1,4,3,To. X,태연 (TAEYEON)
2024,1,4,4,Wife,i-dle (아이들)
2024,1,4,5,Perfect Night,LE SSERAFIM (르세라핌)
2024,1,4,6,비의 랩소디,임재현
2024,1,4,7,에피소드,이무진
2024,1,4,8,MANIAC,VIVIZ (비비지)
2024,1,4,9,Drama,aespa
2024,1,4,10,Get A Guitar,RIIZE
2024,1,4,11,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션(Nerd Connection)
2024,1,4,12,DASH,NMIXX
2024,1,4,13,I AM,IVE (아이브)
2024,1,4,14,인사,범진
2024,1,4,15,"Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush)",그루비룸 (GroovyRoom)
2024,1,4,16,헤어지자 말해요,박재정
2024,1,4,17,You & Me,제니 (JENNIE)
2024,1,4,18,Baddie,IVE (아이브)
2024,1,4,19,한 페이지가 될 수 있게,DAY6 (데이식스)
2024,1,4,20,Ditto,NewJeans
2024,1,4,21,ETA,NewJeans
2024,1,4,22,Love Lee,AKMU(악뮤)
2024,1,4,23,Discord,QWER
2024,1,4,24,후라이의 꿈,AKMU(악뮤)
2024,1,4,25,Hype Boy,NewJeans
2024,1,4,26,Seven (feat. Latto) - Clean Ver.,정국
2024,1,4,27,첫 눈,EXO
2024,1,4,28,Super Shy,NewJeans
2024,1,4,29,Talk Saxy,RIIZE
2024,1,4,30,"Steal The Show (From ""Elemental"")",Lauv(라우브)
2024,1,4,31,Standing Next to You,정국
2024,1,4,32,너의 모든 순간,성시경
2024,1,4,33,넌 쉽게 말했지만,소수빈
2024,1,4,34,Chill Kill,Red Velvet (레드벨벳)
2024,1,4,35,Off The Record,IVE (아이브)
2024,1,4,36,GODS,NewJeans
2024,1,4,37,숲,최유리
2024,1,4,38,별 떨어진다 (I Do),도경수(D.O.)
2024,1,4,39,잠시라도 우리,성시경
2024,1,4,40,예뻤어,DAY6 (데이식스)
2024,1,4,41,퀸카 (Queencard),i-dle (아이들)
2024,1,4,42,Spicy,aespa
2024,1,4,43,Kitsch,IVE (아이브)
2024,1,4,44,Attention,NewJeans
2024,1,4,45,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴
2024,1,4,46,사건의 지평선,윤하(Younha/ユンナ)
2024,1,4,47,After LIKE,IVE (아이브)
2024,1,4,48,LOVE DIVE,IVE (아이브)
2024,1,4,49,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU(악뮤)
2024,1,4,50,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2024,1,4,51,첫 만남은 계획대로 되지 않아,TWS (투어스)
2024,1,4,52,I Don’t Think That I Like Her,Charlie Puth(찰리 푸스)
2024,1,4,53,OMG,NewJeans
2024,1,4,54,Dangerously,Charlie Puth(찰리 푸스)
2024,1,4,55,New Jeans,NewJeans
2024,1,4,56,꿈,태연 (TAEYEON)
2024,1,4,57,음악의 신,세븐틴(SEVENTEEN)
2024,1,4,58,주저하는 연인들을 위해,잔나비
2024,1,4,59,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌)
2024,1,4,60,화이트 (White),폴킴(Paul Kim)
2024,1,4,61,Fast Forward,전소미
2024,1,4,62,Either Way,IVE (아이브)
2024,1,4,63,사랑은 늘 도망가,임영웅
2024,1,4,64,사랑할 수밖에,볼빨간사춘기
2024,1,4,65,머물러주오 (Prod. 안신애 & Philtre),소수빈
2024,1,4,66,손오공,세븐틴(SEVENTEEN)
2024,1,4,67,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키)
2024,1,4,68,STAY,The Kid LAROI
2024,1,4,69,Underwater,권은비
2024,1,4,70,사랑인가 봐,멜로망스(MeloMance)
2024,1,4,71,사막에서 꽃을 피우듯,우디(Woody)
2024,1,4,72,심(心),DK(디셈버)
2024,1,4,73,그대가 내 안에 박혔다,황치열
2024,1,4,74,어른,Sondia
2024,1,4,75,다정히 내 이름을 부르면,경서예지
2024,1,4,76,달빛에 그려지는,미연 (MIYEON)
2024,1,4,77,"Smoke (Prod. Dynamicduo, Padi)",다이나믹 듀오
2024,1,4,78,Bubble,STAYC(스테이씨)
2024,1,4,79,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌)
2024,1,4,80,DIE 4 YOU,DEAN(딘)
2024,1,4,81,Off My Face,Justin Bieber(저스틴 비버)
2024,1,4,82,그대가 내 안에 박혔다(그내박),순순희(기태)
2024,1,4,83,Try Again,소수빈
2024,1,4,84,파이팅 해야지 (Feat. 이영지),부석순(SEVENTEEN)
2024,1,4,85,When I Get Old,Christopher(크리스토퍼)
2024,1,4,86,한번만 더,소수빈
2024,1,4,87,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2024,1,4,88,I Love You (Prod. 김도훈),홍이삭
2024,1,4,89,기억해줘요 내 모든 날과 그때를,화곡동 청개구리
2024,1,4,90,I Love You,안세하
2024,1,4,91,취중고백,김민석
2024,1,4,92,"밤, 바다",최유리
2024,1,4,93,운이 좋았지,권진아
2024,1,4,94,Baggy Jeans,NCT U
2024,1,4,95,미워 (Ego),Crush
2024,1,4,96,Summer (Feat. BE’O (비오)),Paul Blanco
2024,1,4,97,Snowman,Sia(시아)
2024,1,4,98,UGLY,EVNNE(이븐)
2024,1,4,99,Cool With You,NewJeans
2024,1,4,100,"그대가 있는 곳, 언제 어디든",로이킴
2024,2,1,1,Love wins all,아이유(IU)
2024,2,1,2,Wife,i-dle (아이들)
2024,2,1,3,To. X,태연 (TAEYEON)
2024,2,1,4,Love 119,RIIZE
2024,2,1,5,"Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush)",그루비룸 (GroovyRoom)
2024,2,1,6,첫 만남은 계획대로 되지 않아,TWS (투어스)
2024,2,1,7,Perfect Night,LE SSERAFIM (르세라핌)
2024,2,1,8,에피소드,이무진
2024,2,1,9,비의 랩소디,임재현
2024,2,1,10,MANIAC,VIVIZ (비비지)
2024,2,1,11,Drama,aespa
2024,2,1,12,Get A Guitar,RIIZE
2024,2,1,13,DASH,NMIXX
2024,2,1,14,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션(Nerd Connection)
2024,2,1,15,I AM,IVE (아이브)
2024,2,1,16,Super Lady,i-dle (아이들)
2024,2,1,17,한 페이지가 될 수 있게,DAY6 (데이식스)
2024,2,1,18,인사,범진
2024,2,1,19,헤어지자 말해요,박재정
2024,2,1,20,You & Me,제니 (JENNIE)
2024,2,1,21,Baddie,IVE (아이브)
2024,2,1,22,Ditto,NewJeans
2024,2,1,23,ETA,NewJeans
2024,2,1,24,꿈,태연 (TAEYEON)
2024,2,1,25,Hype Boy,NewJeans
2024,2,1,26,Love Lee,AKMU(악뮤)
2024,2,1,27,Discord,QWER
2024,2,1,28,후라이의 꿈,AKMU(악뮤)
2024,2,1,29,Seven (feat. Latto) - Clean Ver.,정국
2024,2,1,30,Super Shy,NewJeans
2024,2,1,31,Talk Saxy,RIIZE
2024,2,1,32,"Steal The Show (From ""Elemental"")",Lauv(라우브)
2024,2,1,33,너의 모든 순간,성시경
2024,2,1,34,첫 눈,EXO
2024,2,1,35,Off The Record,IVE (아이브)
2024,2,1,36,Standing Next to You,정국
2024,2,1,37,그대가 내 안에 박혔다,황치열
2024,2,1,38,숲,최유리
2024,2,1,39,예뻤어,DAY6 (데이식스)
2024,2,1,40,GODS,NewJeans
2024,2,1,41,Spicy,aespa
2024,2,1,42,Chill Kill,Red Velvet (레드벨벳)
2024,2,1,43,Attention,NewJeans
2024,2,1,44,퀸카 (Queencard),i-dle (아이들)
2024,2,1,45,넌 쉽게 말했지만,소수빈
2024,2,1,46,Kitsch,IVE (아이브)
2024,2,1,47,잠시라도 우리,성시경
2024,2,1,48,별 떨어진다 (I Do),도경수(D.O.)
2024,2,1,49,사건의 지평선,윤하(Younha/ユンナ)
2024,2,1,50,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴
2024,2,1,51,After LIKE,IVE (아이브)
2024,2,1,52,LOVE DIVE,IVE (아이브)
2024,2,1,53,I Don’t Think That I Like Her,Charlie Puth(찰리 푸스)
2024,2,1,54,Dangerously,Charlie Puth(찰리 푸스)
2024,2,1,55,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2024,2,1,56,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU(악뮤)
2024,2,1,57,OMG,NewJeans
2024,2,1,58,New Jeans,NewJeans
2024,2,1,59,주저하는 연인들을 위해,잔나비
2024,2,1,60,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌)
2024,2,1,61,손오공,세븐틴(SEVENTEEN)
2024,2,1,62,STAY,The Kid LAROI
2024,2,1,63,사랑할 수밖에,볼빨간사춘기
2024,2,1,64,Fast Forward,전소미
2024,2,1,65,음악의 신,세븐틴(SEVENTEEN)
2024,2,1,66,심(心),DK(디셈버)
2024,2,1,67,사랑은 늘 도망가,임영웅
2024,2,1,68,사랑인가 봐,멜로망스(MeloMance)
2024,2,1,69,Off My Face,Justin Bieber(저스틴 비버)
2024,2,1,70,Either Way,IVE (아이브)
2024,2,1,71,새벽 통화,적재
2024,2,1,72,Underwater,권은비
2024,2,1,73,어른,Sondia
2024,2,1,74,사막에서 꽃을 피우듯,우디(Woody)
2024,2,1,75,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키)
2024,2,1,76,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌)
2024,2,1,77,다정히 내 이름을 부르면,경서예지
2024,2,1,78,When I Get Old,Christopher(크리스토퍼)
2024,2,1,79,"Smoke (Prod. Dynamicduo, Padi)",다이나믹 듀오
2024,2,1,80,DIE 4 YOU,DEAN(딘)
2024,2,1,81,파이팅 해야지 (Feat. 이영지),부석순(SEVENTEEN)
2024,2,1,82,Bubble,STAYC(스테이씨)
2024,2,1,83,달빛에 그려지는,미연 (MIYEON)
2024,2,1,84,그대가 내 안에 박혔다(그내박),순순희(기태)
2024,2,1,85,한번만 더,소수빈
2024,2,1,86,머물러주오 (Prod. 안신애 & Philtre),소수빈
2024,2,1,87,취중고백,김민석
2024,2,1,88,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2024,2,1,89,화이트 (White),폴킴(Paul Kim)
2024,2,1,90,Try Again,소수빈
2024,2,1,91,Summer (Feat. BE’O (비오)),Paul Blanco
2024,2,1,92,운이 좋았지,권진아
2024,2,1,93,"밤, 바다",최유리
2024,2,1,94,I Love You,안세하
2024,2,1,95,Baggy Jeans,NCT U
2024,2,1,96,기억해줘요 내 모든 날과 그때를,화곡동 청개구리
2024,2,1,97,미워 (Ego),Crush
2024,2,1,98,"그대가 있는 곳, 언제 어디든",로이킴
2024,2,1,99,Snowman,Sia(시아)
2024,2,1,100,I Love You (Prod. 김도훈),홍이삭
2024,2,2,1,Love wins all,아이유(IU)
2024,2,2,2,첫 만남은 계획대로 되지 않아,TWS (투어스)
2024,2,2,3,Wife,i-dle (아이들)
2024,2,2,4,To. X,태연 (TAEYEON)
2024,2,2,5,Love 119,RIIZE
2024,2,2,6,"Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush)",그루비룸 (GroovyRoom)
